jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
isophonics_170.jams,Michelle,The Beatles,Rubber Soul,07,162.373,24/12/2015,beb7b794-1143-4c6b-b4f5-fcfda0a6883e,GBAYE0601485,116348264.0,https://www.deezer.com/track/116348264,https://music.youtube.com/watch?v=WoBLi5eE-wY,
isophonics_18.jams,Andersrum,Zweieck,Zwielicht,05,122.28,,93287da1-834e-4413-851f-e116ac1c7480,,,,https://music.youtube.com/watch?v=VofawErfjUU,
isophonics_80.jams,All My Loving,The Beatles,With the Beatles,03,129.56,27/08/2014,be5761a7-d99a-44e8-96a4-904b490f7061,GBAYE0601426,116348700.0,https://www.deezer.com/track/116348700,https://music.youtube.com/watch?v=TSpiwK5fig0,
isophonics_107.jams,The Continuing Story of Bungalow Bill,The Beatles,The Beatles CD1,06,194.067,24/12/2015,,GBAYE0601649,116348202.0,https://www.deezer.com/track/116348202,https://music.youtube.com/watch?v=J39DC9t0I5o,
isophonics_150.jams,Dizzy Miss Lizzy,The Beatles,Help!,14,174.267,24/12/2015,a9b415fc-dcf8-4025-bdd7-41c798a93f54,GBAYE0601478,116348368.0,https://www.deezer.com/track/116348368,https://music.youtube.com/watch?v=psJ1cHm_su4,
isophonics_279.jams,Another One Bites The Dust,Queen,Greatest Hits I,02,216.907,01/01/2011,e07d72b9-417c-4b98-8fb6-8446d5817162,GBUM71029605,67503793.0,https://www.deezer.com/track/67503793,https://music.youtube.com/watch?v=bdf_ll68Z8o,
isophonics_296.jams,I Want It All,Queen,Greatest Hits II,04,241.907,01/01/2011,938440e0-99df-42cf-91e3-52b088a8f19e,GBUM71029624,15928225.0,https://www.deezer.com/track/15928225,https://music.youtube.com/watch?v=RJo21ubguDE,
isophonics_146.jams,Help!,The Beatles,Help!,01,141.067,24/12/2015,,GBAYE0601465,116348342.0,https://www.deezer.com/track/116348342,https://music.youtube.com/watch?v=N4KvafPbauw,
isophonics_280.jams,We Are The Champions,Queen,Greatest Hits I,17,181.4,01/01/2011,3604eb06-4bc2-4416-9b31-ceadae51bc70,GBUM71029619,67503808.0,https://www.deezer.com/track/67503808,https://music.youtube.com/watch?v=Gk781Z0ErmA,
isophonics_0.jams,It's Too Late,Carole King,Carole King,03,233.573,02/03/2015,eaf83421-d3d7-4661-a905-07fd5ab1ca61,USSM17100509,94956330.0,https://www.deezer.com/track/94956330,https://music.youtube.com/watch?v=0HqFdmIqoLY,
isophonics_79.jams,Not A Second Time,The Beatles,With the Beatles,13,128.333,28/10/2012,,GBAYE0601436,116348720.0,https://www.deezer.com/track/116348720,https://music.youtube.com/watch?v=Gi8dTDuRCOk,
isophonics_111.jams,Piggies,The Beatles,The Beatles CD1,12,124.333,09/11/2018,1a8af375-57de-4edc-b367-64eeee131997,GBUM71802713,579900372.0,https://www.deezer.com/track/579900372,https://music.youtube.com/watch?v=RhY1x8CpWeI,
isophonics_96.jams,"Ob-La-Di, Ob-La-Da",The Beatles,The Beatles CD1,04,188.854,24/12/2015,2e508814-f62c-4c28-8b62-d2e1cad708dd,GBAYE0601647,116348198.0,https://www.deezer.com/track/116348198,https://music.youtube.com/watch?v=_J9NpHKrKMw,
isophonics_238.jams,Anna (Go To Him),The Beatles,Please Please Me,03,177.573,24/12/2015,59b38ba7-ad30-4dfe-ba41-3d8ee4348c18,GBAYE0601412,116348318.0,https://www.deezer.com/track/116348318,https://music.youtube.com/watch?v=b3zNKWyLfus,
isophonics_185.jams,Within You Without You,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,08,305.067,24/12/2015,681599f9-42d9-4297-acac-a253355bdf90,GBAYE0601514,116348684.0,https://www.deezer.com/track/116348684,https://music.youtube.com/watch?v=HsffxGyY4ck,
isophonics_243.jams,Love Me Do,The Beatles,Please Please Me,08,142.76,01/08/2014,,GBAYE0601417,116348328.0,https://www.deezer.com/track/116348328,https://music.youtube.com/watch?v=0pGOFX1D_jg,
isophonics_214.jams,"Here, There And Everywhere",The Beatles,Revolver,05,145.867,28/10/2022,36d0abf7-e82b-40c1-ad24-0c5e727b48ae,GBUM72202568,1988498457.0,https://www.deezer.com/track/1988498457,https://music.youtube.com/watch?v=xdcSFVXd3MU,
isophonics_202.jams,Can't Buy Me Love,The Beatles,A Hard Day's Night,07,134.92,24/12/2015,ef1e3311-5982-412a-9ff8-52cb66de188b,GBAYE0601444,116348438.0,https://www.deezer.com/track/116348438,https://music.youtube.com/watch?v=h3WJiqc_bEs,
isophonics_14.jams,Spiel Mir Eine Alte Melodie,Zweieck,Zwielicht,01,164.92,,34625e11-1d2d-446a-abdd-a80ce5e3aa83,,,,https://music.youtube.com/watch?v=MO9DriuwCIc,
isophonics_193.jams,Good Morning Good Morning,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,11,161.307,24/12/2015,8f27d692-6180-4d9b-acb3-4fcb205d3fbf,GBAYE0601517,116348690.0,https://www.deezer.com/track/116348690,https://music.youtube.com/watch?v=sjb9AxDkwAQ,
isophonics_15.jams,Duell,Zweieck,Zwielicht,17,237.187,,3d1e215c-a14d-4a8e-a89b-73a232dafc04,,,,https://music.youtube.com/watch?v=wqATeXbNusM,
isophonics_192.jams,Being For The Benefit Of Mr. Kite!,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,07,157.093,24/12/2015,3104ebd0-b591-445d-9b25-7842eb93453b,GBAYE0601513,116348682.0,https://www.deezer.com/track/116348682,https://music.youtube.com/watch?v=bJVWZy4QOy0,
isophonics_203.jams,A Hard Day's Night,The Beatles,A Hard Day's Night,01,152.52,24/12/2015,6b755c60-7e2c-45cd-b79a-b6140d053b15,GBAYE0601438,116348426.0,https://www.deezer.com/track/116348426,https://music.youtube.com/watch?v=zx2TFk0vh1I,
isophonics_215.jams,For No One,The Beatles,Revolver,10,121.707,28/10/2022,620508b0-f9bc-4f4a-b7eb-7145007c09a4,GBUM72202565,1988498507.0,https://www.deezer.com/track/1988498507,https://music.youtube.com/watch?v=sep5E3ssXLQ,
isophonics_242.jams,Ask Me Why,The Beatles,Please Please Me,06,147.76,24/12/2015,d9944f08-0291-4939-9630-65f0ae8657ae,GBAYE0601415,116348324.0,https://www.deezer.com/track/116348324,https://music.youtube.com/watch?v=2ttGjtfQ7EA,
isophonics_184.jams,When I'm Sixty-Four,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,09,157.707,24/12/2015,d31ac841-ad33-4799-81d4-3a42b3d2decb,GBAYE0601515,116348686.0,https://www.deezer.com/track/116348686,https://music.youtube.com/watch?v=HCTunqv1Xt4,
isophonics_239.jams,There's A Place,The Beatles,Please Please Me,13,112.867,23/07/2020,d3593522-a7a6-4892-b9cd-0c4fc1379a65,UKXN22072558,1022428332.0,https://www.deezer.com/track/1022428332,https://music.youtube.com/watch?v=czw8eqepir8,
isophonics_1.jams,Beautiful,Carole King,Carole King,05,187.627,13/09/1994,,USLIC0600906,15213872.0,https://www.deezer.com/track/15213872,https://music.youtube.com/watch?v=6ZC17DIsDaQ,
isophonics_78.jams,Money,The Beatles,With the Beatles,14,167.56,24/12/2015,efc73dc2-b2a5-451b-95a8-1712009005a4,GBAYE0601437,116348722.0,https://www.deezer.com/track/116348722,https://music.youtube.com/watch?v=CeWjEYhk7Xo,
isophonics_110.jams,Dear Prudence,The Beatles,The Beatles CD1,02,236.36,24/12/2015,7e8ddf89-3ebd-4b48-ab19-ffa7d74cfce2,GBAYE0601645,116348194.0,https://www.deezer.com/track/116348194,https://music.youtube.com/watch?v=wQA59IkCF5I,
isophonics_97.jams,Rocky Raccoon,The Beatles,The Beatles CD1,13,212.893,24/12/2015,7681517c-6080-4cb9-bb7f-121fc52b8adb,GBAYE0601656,116348216.0,https://www.deezer.com/track/116348216,https://music.youtube.com/watch?v=sDcDCZGcZj8,
isophonics_147.jams,Tell Me What You See,The Beatles,Help!,11,159.693,24/12/2015,735cb94c-9809-4c6e-89eb-e3cd183d39b9,GBAYE0601475,116348362.0,https://www.deezer.com/track/116348362,https://music.youtube.com/watch?v=bztiAcsATyI,
isophonics_278.jams,We Will Rock You,Queen,Greatest Hits I,16,122.773,01/01/2011,f8581c2b-61ac-465d-82ae-0fa2916a4799,GBUM71029618,67503807.0,https://www.deezer.com/track/67503807,https://music.youtube.com/watch?v=tsTH9TpxU_Y,
isophonics_151.jams,You're Going To Lose That Girl,The Beatles,Help!,06,140.44,27/07/2020,9dac44ee-5905-49ea-97f1-584d4ac7bcae,UKXN22072822,1029262482.0,https://www.deezer.com/track/1029262482,https://music.youtube.com/watch?v=vqpEZuv29qE,
isophonics_81.jams,It Won't Be Long,The Beatles,With the Beatles,01,133.733,27/10/2012,2a6584a2-4840-479a-ba92-987360b7435e,GBAYE0601424,116348696.0,https://www.deezer.com/track/116348696,https://music.youtube.com/watch?v=UVKU6SevefY,
isophonics_106.jams,Julia,The Beatles,The Beatles CD1,17,174.2,24/12/2015,c122988e-baaa-468f-a2ce-5255744d404e,GBAYE0601660,116348224.0,https://www.deezer.com/track/116348224,https://music.youtube.com/watch?v=TZip_br_v3w,
isophonics_171.jams,In My Life,The Beatles,Rubber Soul,11,147.973,24/12/2015,c297ad0b-45e9-40b4-8a2c-af0fa29b0b2a,GBAYE0601489,116348272.0,https://www.deezer.com/track/116348272,https://music.youtube.com/watch?v=YBcdt6DsLQA,
isophonics_19.jams,Santa Donna Lucia Mobile,Zweieck,Zwielicht,14,100.653,,,,,,https://music.youtube.com/watch?v=MhH22j5e1Cs,
isophonics_126.jams,Eight Days a Week,The Beatles,Beatles for Sale,08,165.427,24/12/2015,9c2b1e21-33f3-4482-813b-c9ea34094a3a,GBAYE0601458,116348384.0,https://www.deezer.com/track/116348384,https://music.youtube.com/watch?v=XTfmuDjwQTw,
isophonics_130.jams,Sun King,The Beatles,Abbey Road,10,146.31,24/12/2015,7d75fbe8-a848-4b89-82af-69326afc4202,GBAYE0601699,116348470.0,https://www.deezer.com/track/116348470,https://music.youtube.com/watch?v=6bNMxWGHlTI,
isophonics_219.jams,Love You To,The Beatles,Revolver,04,181.2,24/12/2015,1acee813-e379-47c8-9995-3076b886b934,GBAYE0601496,116348404.0,https://www.deezer.com/track/116348404,https://music.youtube.com/watch?v=s1X-q7MweIc,
isophonics_167.jams,The Word,The Beatles,Rubber Soul,06,163.693,24/12/2015,842aba88-08c9-4e49-b943-0ab457fdf101,GBAYE0601484,116348262.0,https://www.deezer.com/track/116348262,https://music.youtube.com/watch?v=RfBEqiEhCgM,
isophonics_188.jams,She's Leaving Home,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,06,215.04,24/12/2015,93e0c680-0f69-4424-ad82-67c36c6d19bd,GBAYE0601512,116348680.0,https://www.deezer.com/track/116348680,https://music.youtube.com/watch?v=VaBPY78D88g,
isophonics_74.jams,Roll Over Beethoven,The Beatles,With the Beatles,08,167.627,26/09/2014,e44e7ccd-3297-48ed-8611-0beb6087d92d,GBAYE0601431,116348710.0,https://www.deezer.com/track/116348710,https://music.youtube.com/watch?v=Hz5jXwOXgKQ,
isophonics_235.jams,Yer Blues,The Beatles,The Beatles CD2,02,241.093,09/11/2018,a33177ad-fc53-4274-a3e5-1d33e0949b2d,GBUM71802719,579900442.0,https://www.deezer.com/track/579900442,https://music.youtube.com/watch?v=HEQQ-1rd4A0,
isophonics_23.jams,Jakob Und Marie,Zweieck,Zwielicht,12,186.107,,,,,,https://music.youtube.com/watch?v=jTn5dro_AXs,
isophonics_274.jams,Somebody To Love,Queen,Greatest Hits I,10,297.667,15/01/2020,3b286fbf-0dc9-45b8-bf4a-5036ac72526d,GBUM71029613,850181412.0,https://www.deezer.com/track/850181412,https://music.youtube.com/watch?v=x8hUwP_5Qc4,
isophonics_223.jams,Revolution 1,The Beatles,The Beatles CD2,08,255.733,24/12/2015,733344c6-6fe9-484c-9ad6-35ed20e1c4df,GBAYE0601668,116348240.0,https://www.deezer.com/track/116348240,https://music.youtube.com/watch?v=OmsXsIv2Ppw,
isophonics_101.jams,I Will,The Beatles,The Beatles CD1,16,106.027,24/12/2015,c6727bdd-40e0-4066-b260-023ecab93944,GBAYE0601659,116348222.0,https://www.deezer.com/track/116348222,https://music.youtube.com/watch?v=p-abNGP1BK4,
isophonics_86.jams,The Long and Winding Road,The Beatles,Let It Be,10,217.867,24/12/2015,16d51166-972c-4f59-8070-3425542f7bda,GBAYE0601717,116348664.0,https://www.deezer.com/track/116348664,https://music.youtube.com/watch?v=lfVAJNqWw84,
isophonics_228.jams,Long Long Long,The Beatles,The Beatles CD2,07,184.333,24/12/2015,2374f848-dd0b-4e8b-9bb6-4564eed320de,GBAYE0601667,116348238.0,https://www.deezer.com/track/116348238,https://music.youtube.com/watch?v=e9vUCdfwlgw,
isophonics_156.jams,I've Just Seen a Face,The Beatles,Help!,12,127.173,24/12/2015,c4faaf80-30a4-4803-bb1e-2b7ad90ab794,GBAYE0601476,116348364.0,https://www.deezer.com/track/116348364,https://music.youtube.com/watch?v=m8LbJfC0SYM,
isophonics_290.jams,Hammer To Fall,Queen,Greatest Hits II,14,220.507,01/01/2011,affa77b7-945c-45ad-b263-448c0055137c,GBUM71029634,7868660.0,https://www.deezer.com/track/7868660,https://music.youtube.com/watch?v=gzQbbaSfEe8,
isophonics_28.jams,She,Zweieck,Zwielicht,03,158.48,,3d1e215c-a14d-4a8e-a89b-73a232dafc04,,,,https://music.youtube.com/watch?v=cAJzp5wkOvY,
isophonics_140.jams,Her Majesty,The Beatles,Abbey Road,17,23.267,24/12/2015,b01fd42f-2c49-482c-bad4-bb4ee2110c33,GBAYE0601706,116348484.0,https://www.deezer.com/track/116348484,https://music.youtube.com/watch?v=Mh1hKt5kQ_4,
isophonics_6.jams,So Far Away,Carole King,Carole King,02,235.627,13/09/1994,62f3141c-7da8-497b-8ed3-8716db4a8e2d,USLIC0600903,15214312.0,https://www.deezer.com/track/15214312,https://music.youtube.com/watch?v=umvblNSqt2s,
isophonics_90.jams,One After 909,The Beatles,Let It Be,09,175.507,,bf475672-f895-4d99-8934-af45db5c571e,,,,https://music.youtube.com/watch?v=t8UeWjynWvE,
isophonics_117.jams,Honey Don't,The Beatles,Beatles for Sale,10,179.6,24/12/2015,2761e565-7bf0-48c4-9bed-0c4069538482,GBAYE0601460,116348388.0,https://www.deezer.com/track/116348388,https://music.youtube.com/watch?v=XIc-VCw5r0A,
isophonics_183.jams,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,01,122.427,24/12/2015,effc6a79-fc7c-4ac5-b8b9-8670ed59920e,GBAYE0601507,116348670.0,https://www.deezer.com/track/116348670,https://music.youtube.com/watch?v=VtXl8xAPAtA,
isophonics_245.jams,Chains,The Beatles,Please Please Me,04,146.493,24/12/2015,7c56b21f-17d5-43a3-a698-14373c1f302d,GBAYE0601413,116348320.0,https://www.deezer.com/track/116348320,https://music.youtube.com/watch?v=rJOhavaeJYk,
isophonics_212.jams,Got To Get You Into My Life,The Beatles,Revolver,13,150.627,24/12/2015,f4be3a86-4209-4fbd-93d7-5ae87e2dfefd,GBAYE0601505,116348422.0,https://www.deezer.com/track/116348422,https://music.youtube.com/watch?v=r95-7zfgtLw,
isophonics_204.jams,When I Get Home,The Beatles,A Hard Day's Night,11,138.347,24/12/2015,e7abc0d2-bd83-43b4-b3de-4e2db8d9ebd9,GBAYE0601448,116348446.0,https://www.deezer.com/track/116348446,https://music.youtube.com/watch?v=TN8odbpRgnU,
isophonics_195.jams,A Day In The Life,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,13,333.907,24/12/2015,a1f0659e-a0b0-4ec0-8227-e4126972883d,GBAYE0601519,116348694.0,https://www.deezer.com/track/116348694,https://music.youtube.com/watch?v=UYeV7jLBXvA,
isophonics_224.jams,Helter Skelter,The Beatles,The Beatles CD2,06,269.667,24/12/2015,94c813ee-25e5-4345-98bb-bc04f43f2318,GBAYE0601666,116348236.0,https://www.deezer.com/track/116348236,https://music.youtube.com/watch?v=QoK3HyIL0eo,
isophonics_273.jams,Fat Bottomed Girls,Queen,Greatest Hits I,04,204.56,01/01/2011,eab2a796-b692-4c95-97ee-092517da0345,GBUM71029607,67503795.0,https://www.deezer.com/track/67503795,https://music.youtube.com/watch?v=RzHYFWkD8KA,
isophonics_24.jams,Zuhause,Zweieck,Zwielicht,18,210.747,,3d1e215c-a14d-4a8e-a89b-73a232dafc04,,,,https://music.youtube.com/watch?v=RwYuKQM9wLs,
isophonics_232.jams,Birthday,The Beatles,The Beatles CD2,01,162.922,24/12/2015,0d16cb40-faa5-41ed-996f-edb1e0d418d5,GBAYE0601661,116348226.0,https://www.deezer.com/track/116348226,https://music.youtube.com/watch?v=dhdOPhTHeoE,
isophonics_73.jams,All I've Got To Do,The Beatles,With the Beatles,02,124.533,27/10/2012,c0071f77-86d0-4b0d-a36d-44c8af14dbe8,GBAYE0601425,116348698.0,https://www.deezer.com/track/116348698,https://music.youtube.com/watch?v=anMW41uvb_s,
isophonics_249.jams,I Saw Her Standing There,The Beatles,Please Please Me,01,175.8,26/09/2014,0e04d324-4710-422e-8a4a-1d7362caa5ad,GBAYE0601410,116348314.0,https://www.deezer.com/track/116348314,https://music.youtube.com/watch?v=oxwAB3SECtc,
isophonics_160.jams,Girl,The Beatles,Rubber Soul,09,153.867,24/12/2015,52ac7ce7-0add-4416-8ab6-effb0bc1c10c,GBAYE0601487,116348268.0,https://www.deezer.com/track/116348268,https://music.youtube.com/watch?v=-8l3ntDR_lI,
isophonics_137.jams,Come Together,The Beatles,Abbey Road,01,260.627,27/09/2019,23c9d649-d761-470e-88d5-05615eafea86,GBUM71903329,760429392.0,https://www.deezer.com/track/760429392,https://music.youtube.com/watch?v=oolpPmuK2I8,
isophonics_208.jams,And I Love Her,The Beatles,A Hard Day's Night,05,151.053,24/12/2015,659239a8-da3d-4427-9fe7-0e8c434c97cf,GBAYE0601442,116348434.0,https://www.deezer.com/track/116348434,https://music.youtube.com/watch?v=5tc0gLSSU1M,
isophonics_121.jams,What You're Doing,The Beatles,Beatles for Sale,13,154.693,24/12/2015,d0b252a0-a67b-4350-85f0-a7816bba6000,GBAYE0601463,116348394.0,https://www.deezer.com/track/116348394,https://music.youtube.com/watch?v=7Sba2LbhkVY,
isophonics_176.jams,Flying,The Beatles,Magical Mystery Tour,03,136.96,24/12/2015,,GBAYE0601635,116348284.0,https://www.deezer.com/track/116348284,https://music.youtube.com/watch?v=Z1ONJQLdZrk,
isophonics_199.jams,Tell Me Why,The Beatles,A Hard Day's Night,06,130.053,24/12/2015,e23e779f-4e47-4815-a045-739e5cee8ba7,GBAYE0601443,116348436.0,https://www.deezer.com/track/116348436,https://music.youtube.com/watch?v=GVub1QCUCGc,
isophonics_177.jams,Hello Goodbye,The Beatles,Magical Mystery Tour,07,211.467,24/12/2015,8f76f968-0691-4556-a908-85956b4f4fe4,GBAYE0601639,116348292.0,https://www.deezer.com/track/116348292,https://music.youtube.com/watch?v=P2C3f0Atcoo,
isophonics_198.jams,Things We Said Today,The Beatles,A Hard Day's Night,10,158.827,24/12/2015,bc1ab2d4-fc19-4eb2-9d8b-5789e499eeea,GBAYE0601447,116348444.0,https://www.deezer.com/track/116348444,https://music.youtube.com/watch?v=NItAlTsPuQg,
isophonics_120.jams,"Kansas City- Hey, Hey, Hey, Hey",The Beatles,Beatles for Sale,07,153.467,24/12/2015,e4cba562-088e-4367-b681-6f34fed9e9b5,GBAYE0601457,116348382.0,https://www.deezer.com/track/116348382,https://music.youtube.com/watch?v=4xvW-Nf9VAw,
isophonics_209.jams,I Want To Tell You,The Beatles,Revolver,12,149.867,28/10/2022,629111fc-03fc-46b2-a3c7-7fc8ffb37d64,GBUM72202569,1988498527.0,https://www.deezer.com/track/1988498527,https://music.youtube.com/watch?v=7kXusIyqQ2o,
isophonics_136.jams,Maxwell's Silver Hammer,The Beatles,Abbey Road,03,207.267,24/12/2015,87f3a51a-4545-43b3-97aa-b3317ce40687,GBAYE0601692,116348456.0,https://www.deezer.com/track/116348456,https://music.youtube.com/watch?v=mJag19WoAe0,
isophonics_161.jams,Norwegian Wood (This Bird Has Flown),The Beatles,Rubber Soul,02,125.427,24/12/2015,75a6e62d-0e32-49d6-84dc-37058d16c25a,GBAYE0601480,116348254.0,https://www.deezer.com/track/116348254,https://music.youtube.com/watch?v=Y_V6y1ZCg_8,
isophonics_248.jams,Do You Want To Know A Secret,The Beatles,Please Please Me,11,119.333,23/07/2020,b3c37580-789c-42d4-a906-ee0cf5cf4649,UKXN22072556,1022428322.0,https://www.deezer.com/track/1022428322,https://music.youtube.com/watch?v=uRQ7ecvU56k,
isophonics_72.jams,Please Mister Postman,The Beatles,With the Beatles,07,156.733,26/09/2014,3ba3ae3d-e1ca-4853-a274-6f65a06b7da4,GBAYE0601430,116348708.0,https://www.deezer.com/track/116348708,https://music.youtube.com/watch?v=v2Kk5IG2b8E,
isophonics_233.jams,Savoy Truffle,The Beatles,The Beatles CD2,10,174.893,24/12/2015,58d01704-4896-44cc-9402-f760cae162bc,GBAYE0601670,116348244.0,https://www.deezer.com/track/116348244,https://music.youtube.com/watch?v=z9EaBjFvQpc,
isophonics_25.jams,"Es Wird Alles Wieder Gut, Herr Professor",Zweieck,Zwielicht,15,151.907,,924b7e7a-6585-475a-a962-cde21e9c7516,,,,https://music.youtube.com/watch?v=5At-wtE-oxA,
isophonics_225.jams,Sexy Sadie,The Beatles,The Beatles CD2,05,195.333,24/12/2015,bc406994-6ad9-4906-b26f-5f44085975de,GBAYE0601665,116348234.0,https://www.deezer.com/track/116348234,https://music.youtube.com/watch?v=tSk5U4oHhu0,
isophonics_194.jams,With A Little Help From My Friends,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,02,164.008,24/12/2015,8f01e70d-3a88-47f7-be48-2802012697e4,GBAYE0601508,116348672.0,https://www.deezer.com/track/116348672,https://music.youtube.com/watch?v=GooL7-iPMYI,
isophonics_205.jams,I'll Cry Instead,The Beatles,A Hard Day's Night,09,107.72,24/12/2015,d116c032-eb32-4266-9b4a-57311477c44d,GBAYE0601446,116348442.0,https://www.deezer.com/track/116348442,https://music.youtube.com/watch?v=zfnkMBOSIUQ,
isophonics_213.jams,Doctor Robert,The Beatles,Revolver,11,135.2,28/10/2022,e361165f-23c6-471c-a8f3-8fc87d78818d,GBUM72202563,1988498517.0,https://www.deezer.com/track/1988498517,https://music.youtube.com/watch?v=Tb9L3iAUhc0,
isophonics_244.jams,A Taste Of Honey,The Beatles,Please Please Me,12,125.133,24/12/2015,6794841d-9f38-4e22-865c-fdee1f383043,GBAYE0601421,116348336.0,https://www.deezer.com/track/116348336,https://music.youtube.com/watch?v=MkQ1eOcl5ug,
isophonics_182.jams,I Am The Walrus,The Beatles,Magical Mystery Tour,06,277.067,24/12/2015,,GBAYE0601638,116348290.0,https://www.deezer.com/track/116348290,https://music.youtube.com/watch?v=Ws5klxbI87I,
isophonics_91.jams,Dig a Pony,The Beatles,Let It Be,02,234.8,24/12/2015,78afea4f-e1f8-4cfb-8e82-62938fab3c7a,GBAYE0601709,116348648.0,https://www.deezer.com/track/116348648,https://music.youtube.com/watch?v=LpdJE7HG8Ls,
isophonics_116.jams,Mr. Moonlight,The Beatles,Beatles for Sale,06,157.2,24/12/2015,6f649d12-e007-477d-b886-4816caeed2c7,GBAYE0601456,116348380.0,https://www.deezer.com/track/116348380,https://music.youtube.com/watch?v=FZQ8nWZJrhA,
isophonics_268.jams,Good Old-Fashioned Lover Boy,Queen,Greatest Hits I,12,175.827,15/01/2020,312d688d-fdef-43a1-a0b6-71d4afa1f351,GBUM71029614,850181502.0,https://www.deezer.com/track/850181502,https://music.youtube.com/watch?v=N2qk6VZokx0,
isophonics_287.jams,I Want To Break Free,Queen,Greatest Hits II,05,258.733,01/01/2011,1dfb4d37-7c7b-4ae1-abf5-e6536f2a9f25,GBUM71029625,7868651.0,https://www.deezer.com/track/7868651,https://music.youtube.com/watch?v=8r3FaCiVFbA,
isophonics_29.jams,Akne,Zweieck,Zwielicht,07,203.413,,,,,,https://music.youtube.com/watch?v=rAeIrc2ztL4,
isophonics_141.jams,Something,The Beatles,Abbey Road,02,183.0,24/12/2015,13927568-01f4-4c2f-8348-2ea5d3088689,GBAYE0601691,116348454.0,https://www.deezer.com/track/116348454,https://music.youtube.com/watch?v=VWO3nEuWo4k,
isophonics_157.jams,It's Only Love,The Beatles,Help!,09,118.8,24/12/2015,14e79bb3-ebb0-4372-9736-9230fdbaca02,GBAYE0601473,116348358.0,https://www.deezer.com/track/116348358,https://music.youtube.com/watch?v=OPiKDHYCkjs,
isophonics_229.jams,Everybody's Got Something To Hide Except Me and My Monkey,The Beatles,The Beatles CD2,04,144.8,24/12/2015,e4d638a2-853b-4a57-a996-1f64458cb2e2,GBAYE0601664,116348232.0,https://www.deezer.com/track/116348232,,
isophonics_100.jams,Don't Pass Me By,The Beatles,The Beatles CD1,14,230.4,24/12/2015,18d60cdb-317a-4cd1-8cf9-5c1379a8e410,GBAYE0601657,116348218.0,https://www.deezer.com/track/116348218,https://music.youtube.com/watch?v=U7ivAZqWKH0,
