chord_str,chord_cnt,chord_freq,composite
Bb:Dom-backdoor,11,0.0017833981841763942,False
Eb:Ton-Rep,9,0.0014591439688715954,False
Eb:Colour-IVf,9,0.0014591439688715954,False
Abm7,9,0.0014591439688715954,False
EM7,9,0.0014591439688715954,False
F:Colour-IIf,9,0.0014591439688715954,False
BbM7,9,0.0014591439688715954,False
C:Dom-backdoor,9,0.0014591439688715954,False
Eb:Dom-Rep,9,0.0014591439688715954,False
F:Dom-backdoor,9,0.0014591439688715954,False
C:Colour-IVb,9,0.0014591439688715954,False
G:Colour-IVb,9,0.0014591439688715954,False
A:Ton-Rep,9,0.0014591439688715954,False
"Csus4,7",9,0.0014591439688715954,True
D:Dom-tritone,8,0.0012970168612191958,False
Gb7,8,0.0012970168612191958,False
GbM7,8,0.0012970168612191958,False
Db:Dom-tritone,8,0.0012970168612191958,False
G:Dim-bII,8,0.0012970168612191958,False
B:Ton,8,0.0012970168612191958,False
"Fsus4,7",8,0.0012970168612191958,True
F:Dom-tritone-Rep,7,0.0011348897535667965,False
Eb:Subdom,7,0.0011348897535667965,False
Am,7,0.0011348897535667965,False
F:Ton-III,7,0.0011348897535667965,False
"C#5,m7",7,0.0011348897535667965,True
Dbo7,7,0.0011348897535667965,False
F:Dim-bII,7,0.0011348897535667965,False
Ab,7,0.0011348897535667965,False
C:Subdom-Rep,6,0.0009727626459143969,False
C:Subdom-bIII-Rep,6,0.0009727626459143969,False
C:Subdom,6,0.0009727626459143969,False
DbM7,6,0.0009727626459143969,False
Dm,6,0.0009727626459143969,False
G:Dom-Rep,6,0.0009727626459143969,False
Caug7,6,0.0009727626459143969,False
Eb:Dom-tritone,6,0.0009727626459143969,False
Co7,5,0.0008106355382619975,False
Dbm7,5,0.0008106355382619975,False
D:Colour-IVb,5,0.0008106355382619975,False
G:Dom-backdoor,5,0.0008106355382619975,False
G:Dom-tritone,5,0.0008106355382619975,False
Ab:Dom-tritone,5,0.0008106355382619975,False
Bb:Dim-bII,5,0.0008106355382619975,False
F:Colour-IIb,5,0.0008106355382619975,False
A:Dom-tritone,5,0.0008106355382619975,False
C:Ton-III,5,0.0008106355382619975,False
C:Colour-IIb,5,0.0008106355382619975,False
Eb:Dom-backdoor,5,0.0008106355382619975,False
Em,4,0.0006485084306095979,False
"Gb5,7",4,0.0006485084306095979,True
Bb:Dom-tritone-Rep,4,0.0006485084306095979,False
C:Dim-bVII,4,0.0006485084306095979,False
D:Colour-IVf,4,0.0006485084306095979,False
"Gbb5,7",4,0.0006485084306095979,True
"Abb5,7",4,0.0006485084306095979,True
Bb:Dim-bVII,4,0.0006485084306095979,False
Bb:Colour-IVb,4,0.0006485084306095979,False
"Dsus4,7",4,0.0006485084306095979,True
Eb,4,0.0006485084306095979,False
G%7,4,0.0006485084306095979,False
Fo7,3,0.00048638132295719845,False
F:Dim-V,3,0.00048638132295719845,False
Abo7,3,0.00048638132295719845,False
C:Dim-bII,3,0.00048638132295719845,False
F:Ton-III-Rep,3,0.00048638132295719845,False
C:Aug-bII-Rep,3,0.00048638132295719845,False
Db:Dom-backdoor,3,0.00048638132295719845,False
Db:Dom-backdoor-Rep,3,0.00048638132295719845,False
Bb,3,0.00048638132295719845,False
Db:Subdom,3,0.00048638132295719845,False
Eb:Dim-bII,3,0.00048638132295719845,False
Bb:Pass-I,3,0.00048638132295719845,False
G:Subdom,3,0.00048638132295719845,False
D:Dom-tritone-Rep,3,0.00048638132295719845,False
C:Dom-bartok,3,0.00048638132295719845,False
F:Pass-bV,3,0.00048638132295719845,False
C:Pass-VI,3,0.00048638132295719845,False
A:Ton-bVI-Rep,3,0.00048638132295719845,False
AM7,3,0.00048638132295719845,False
F:Subdom,3,0.00048638132295719845,False
Ab:Colour-IVb,3,0.00048638132295719845,False
G,2,0.00032425421530479895,False
Bo7,2,0.00032425421530479895,False
C:Aug-bII,2,0.00032425421530479895,False
C:Pass-bV,2,0.00032425421530479895,False
C:Dom-tritone-Rep,2,0.00032425421530479895,False
G:Pass-bV,2,0.00032425421530479895,False
"Bbsus4,7",2,0.00032425421530479895,True
Db:Dom-Rep,2,0.00032425421530479895,False
D:Dom-backdoor,2,0.00032425421530479895,False
D:Subdom,2,0.00032425421530479895,False
"Am,M7",2,0.00032425421530479895,True
Db,2,0.00032425421530479895,False
F:Ton-bVI-Rep,2,0.00032425421530479895,False
Bb%7,2,0.00032425421530479895,False
"Dm,M7",2,0.00032425421530479895,True
C:Colour-IVf,2,0.00032425421530479895,False
"Dbb5,7",2,0.00032425421530479895,True
A:Dom-Rep,2,0.00032425421530479895,False
A:Subdom-Rep,2,0.00032425421530479895,False
A:Subdom,2,0.00032425421530479895,False
DM7,2,0.00032425421530479895,False
"Bbb5,7",2,0.00032425421530479895,True
C:Ton-bVI-Rep,2,0.00032425421530479895,False
Bbm,2,0.00032425421530479895,False
Eb:Dom-backdoor-Rep,2,0.00032425421530479895,False
Eb:Aug-VI-Rep,2,0.00032425421530479895,False
BM7,2,0.00032425421530479895,False
Eo7,2,0.00032425421530479895,False
A:Colour-IVf,2,0.00032425421530479895,False
F:Dom-bartok,2,0.00032425421530479895,False
"Cm,M7",1,0.00016212710765239947,True
F:Dom-bartok-Rep,1,0.00016212710765239947,False
Abm,1,0.00016212710765239947,False
D:Dim-bVII,1,0.00016212710765239947,False
D:Dim-III,1,0.00016212710765239947,False
D:Pass-I,1,0.00016212710765239947,False
C:Dom-IVm,1,0.00016212710765239947,False
"Db5,7",1,0.00016212710765239947,True
"Em,M7",1,0.00016212710765239947,True
F:Aug-bII,1,0.00016212710765239947,False
Baug7,1,0.00016212710765239947,False
D:Dom-backdoor-Rep,1,0.00016212710765239947,False
Db:Dom-tritone-Rep,1,0.00016212710765239947,False
Db:Subdom-Rep,1,0.00016212710765239947,False
F:Ton-bVI,1,0.00016212710765239947,False
Bb:Aug-bII,1,0.00016212710765239947,False
Bb:Dom-backdoor-Rep,1,0.00016212710765239947,False
Bbaug7,1,0.00016212710765239947,False
"Bb5,7",1,0.00016212710765239947,True
Daug7,1,0.00016212710765239947,False
Ab:Dom-Rep,1,0.00016212710765239947,False
Ab:Dom-backdoor-Rep,1,0.00016212710765239947,False
Bb:Subdom,1,0.00016212710765239947,False
G:Dim-III,1,0.00016212710765239947,False
G:Dom-bartok-Rep,1,0.00016212710765239947,False
Gm,1,0.00016212710765239947,False
"Gm,M7",1,0.00016212710765239947,True
C:Ton-bVI,1,0.00016212710765239947,False
A:Dim-bVII,1,0.00016212710765239947,False
A:Dom-tritone-Rep,1,0.00016212710765239947,False
"Ebsus4,7",1,0.00016212710765239947,True
C:Dom-backdoor-Rep,1,0.00016212710765239947,False
G:Dom-IVm,1,0.00016212710765239947,False
D,1,0.00016212710765239947,False
B,1,0.00016212710765239947,False
F%7,1,0.00016212710765239947,False
Eb%7,1,0.00016212710765239947,False
Db:Pass-VI,1,0.00016212710765239947,False
B:Ton-Rep,1,0.00016212710765239947,False
B:Colour-IIf,1,0.00016212710765239947,False
B:Colour-IIb,1,0.00016212710765239947,False
Bbo7,1,0.00016212710765239947,False
Ao7,1,0.00016212710765239947,False
"Bsus4,7",1,0.00016212710765239947,True
Eb:Aug-VI,1,0.00016212710765239947,False
Eb:Dim-bII-Rep,1,0.00016212710765239947,False
Db%7,1,0.00016212710765239947,False
Ab:Dom-tritone-Rep,1,0.00016212710765239947,False
A:Dim-bII,1,0.00016212710765239947,False
A:Ton-bVI,1,0.00016212710765239947,False
A:Colour-IVb,1,0.00016212710765239947,False
Eb:Pass-bV,1,0.00016212710765239947,False
"Abb5,M7",1,0.00016212710765239947,True
