jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
billboard_468.jams,Dyer Maker,Led Zepplin,Dis‐Oriented Chinaman,18,263.235918367,,6e6e24df-b898-4c57-8686-3878557f6b1f,,,,https://music.youtube.com/watch?v=xje-1sw3T0s,
billboard_192.jams,Wheels,The String-A-Longs,Wheels,28,124.081632653,01/06/2023,4eb0d915-2111-462e-96fc-80819c017e65,DEU472300992,2355120295.0,https://www.deezer.com/track/2355120295,https://music.youtube.com/watch?v=rnFn0jmuFuo,
billboard_311.jams,The Way You Do The Things You Do,UB40,The Very Best Of,15,183.27510204,09/11/2000,58b06a65-284e-4b2b-8a11-d52c24aaa97a,GBAAA8900063,3167621.0,https://www.deezer.com/track/3167621,https://music.youtube.com/watch?v=zo3VBekyjOY,
billboard_741.jams,Daddy's Home,Cliff Richard,Private Collection,9,180.819591836,24/11/1987,908cb690-e2d6-46e1-8e3b-654b7a670307,GBAYE0602343,3421213.0,https://www.deezer.com/track/3421213,https://music.youtube.com/watch?v=KWPmbSrOcX4,
billboard_254.jams,My Love,Paul McCartney & Wings,All The Best (UK Version),15,247.771428571,13/04/2010,99e4a37d-a266-4391-bd1b-34923a4652d5,GBCCS0700368,5664765.0,https://www.deezer.com/track/5664765,https://music.youtube.com/watch?v=PA9XLa2ARfs,
billboard_604.jams,Chicago,25 or 6 to 4,Chicago II,,290.01723356,,,,,,https://music.youtube.com/watch?v=JTzFh1dCoGg,
billboard_413.jams,Do You Want To Know A Secret,The Beatles,Please Please Me,7,119.379591836,23/07/2020,83aa22e9-270d-4c37-b166-fb6d3088ad66,UKXN22072556,1022428322.0,https://www.deezer.com/track/1022428322,https://music.youtube.com/watch?v=uRQ7ecvU56k,
billboard_5.jams,After The Love Has Gone,"Earth, Wind & Fire",Pure Attraction: 18 Essential Love Songs,15,280.894693877,,c5e764cb-60ca-4bbb-9487-55e3576af15e,,,,https://music.youtube.com/watch?v=b6HeTlTqpHE,
billboard_805.jams,I'm In Love,Wilson Pickett,"Soul Masters: Don't Fight It, Feel It",9,152.53430839,14/12/2005,ac24b3af-211c-4e96-89a8-916e0fc59088,USBKY0525131,2396025.0,https://www.deezer.com/track/2396025,https://music.youtube.com/watch?v=LMDdgmbRlvw,
billboard_556.jams,Unforgettable,Natalie Cole,20 Soundtrack Hits Of The '90s,1,193.384489795,07/04/2015,529e835a-70f7-4ce0-a6d3-46df12b19284,USU6V9993342,478072582.0,https://www.deezer.com/track/478072582,https://music.youtube.com/watch?v=vo6D_tp3DeE,
billboard_106.jams,The Power,Snap,THE POWER (feat. SNAP) [REMIX],1,220.891428571,09/01/2022,,QZFYZ2228925,1618548012.0,https://www.deezer.com/track/1618548012,https://music.youtube.com/watch?v=fUwf21uaVvw,
billboard_34.jams,Will You Love Me Tomorrow,The Shirelles,Dirty Dancing 50 Hits,9,163.57877551,29/01/2014,,FR6V81736689,67404737.0,https://www.deezer.com/track/67404737,https://music.youtube.com/watch?v=cENNxOOdytM,
billboard_385.jams,Is There Something I Should Know,Duran Duran,Throwback 80s,14,250.409795918,03/05/2019,,GBAYE1000055,664357702.0,https://www.deezer.com/track/664357702,https://music.youtube.com/watch?v=q-x0PFEBcDo,
billboard_690.jams,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,"The Complete Motown Singles, Volume 7: 1967",20,146.233469387,,f367e243-71f1-4d96-bc93-8614bc31607e,,,,https://music.youtube.com/watch?v=ptHtmTWT1t8,
billboard_444.jams,I Want To Take You Higher,Ike & Tina Turner,Funkier Than A Mosquito's Tweeter,16,173.008979591,01/04/2004,,USEM30200117,3099505.0,https://www.deezer.com/track/3099505,https://music.youtube.com/watch?v=dt8d74mnvO0,
billboard_151.jams,"Tonight, Tonight, Tonight",Genesis,Invisible Touch,2,533.603265306,01/10/2007,915371d3-153a-4916-a808-f274860892f4,GBAAA0700781,3145740.0,https://www.deezer.com/track/3145740,https://music.youtube.com/watch?v=muAeTQLxzsc,
billboard_501.jams,Love Comes Quickly,Pet Shop Boys,Please,4,258.873469387,06/06/1986,e86a6821-8f13-4a41-96c3-3f0ad749f2fd,GBAYE0100006,3310514.0,https://www.deezer.com/track/3310514,https://music.youtube.com/watch?v=_-h7AAcZemQ,
billboard_852.jams,Hocus Pocus,Focus,The Best Of Focus / Hocus Pocus (2020 Remastered Edition),16,206.733061224,01/01/2001,bfa94a92-2b8b-4468-b99e-cee024c1be78,NLC282000226,1413371292.0,https://www.deezer.com/track/1413371292,https://music.youtube.com/watch?v=i00s_m5SOCI,
billboard_628.jams,One Less Bell To Answer,The 5th Dimension,The Singles (1966-1975),18,210.703673469,10/07/2020,cef93956-8681-460e-8363-6b4d87268a79,USAR11600316,1008816422.0,https://www.deezer.com/track/1008816422,https://music.youtube.com/watch?v=E78l774aFhE,
billboard_278.jams,For Ol' Times Sake,Elvis Presley,Walk a Mile in My Shoes: The Essential '70s Masters,5,218.435918367,10/10/1995,64f2446c-8ee4-4798-bf3a-6da3b9938263,USRC17300228,1045097.0,https://www.deezer.com/track/1045097,https://music.youtube.com/watch?v=cBdUUWgbpps,
billboard_782.jams,Last Kiss,Wednesday,Last Kiss,1,156.081632653,04/07/2013,a06f4ca0-37a4-4ee1-ae81-6d2163e8a57e,CAU117407598,69008772.0,https://www.deezer.com/track/69008772,https://music.youtube.com/watch?v=wgzklH-YGck,
billboard_63.jams,Wheels,The String-A-Longs,Wheels,28,124.081632653,01/06/2023,4eb0d915-2111-462e-96fc-80819c017e65,DEU472300992,2355120295.0,https://www.deezer.com/track/2355120295,https://music.youtube.com/watch?v=rnFn0jmuFuo,
billboard_297.jams,Don't Knock My Love - Pt. 1,Wilson Pickett,Funk & Soul Classics,21,144.615895691,13/04/1993,774a3290-4d79-4bdc-af1e-bda9b7ef2892,USAT29902223,594639492.0,https://www.deezer.com/track/594639492,https://music.youtube.com/watch?v=vJrBI2Q9YQc,
billboard_452.jams,Town Without,Gene Pitney,Almost Summer Collection (100 Timeless Top Hits),13,172.120816326,29/05/2020,,ITCF41404424,962168602.0,https://www.deezer.com/track/962168602,https://music.youtube.com/watch?v=0HkpCjT4LiE,
billboard_844.jams,No Charge,Melba Montgomery,"The Greatest Country Music Recordings Of All Time, Vol. 4",2,194.115918367,01/01/2021,,QZTRX2277989,1924288727.0,https://www.deezer.com/track/1924288727,https://music.youtube.com/watch?v=aKWFeSX2-ZE,
billboard_517.jams,The Best Disco In Town,The Ritchie Family,Arabian Nights,1,193.645714285,20/09/2010,5f0ba4c0-62a3-462c-a16e-8f5926321294,FR6V80878741,7080766.0,https://www.deezer.com/track/7080766,https://music.youtube.com/watch?v=Vj4R0Sr65UE,
billboard_147.jams,I Don't mind,James Brown,"James Brown Live At The Apollo, 1962",7,150.909387755,03/10/1991,fd4272f1-cf90-4625-b47a-d7766d94c4c2,USF066325050,538631892.0,https://www.deezer.com/track/538631892,https://music.youtube.com/watch?v=ID89t-KEOG8,
billboard_75.jams,Private Dancer,Tina Turner,Private Dancer (30th Anniversary Issue),5,433.606530612,26/06/2015,47f617c3-eea5-4156-bd1e-861a42b24d56,GBAYE1401509,102271954.0,https://www.deezer.com/track/102271954,https://music.youtube.com/watch?v=MRm7yNpynLs,
billboard_794.jams,Little Sister,Elvis Presley,Elvis Presley Collection,9,152.028231292,20/11/2015,ccd98b3a-6c64-4ecd-90e8-2e59ed612d7d,FR2X41551411,113769592.0,https://www.deezer.com/track/113769592,https://music.youtube.com/watch?v=0kWK4NPib1A,
billboard_281.jams,Get Together,The Youngbloods,Patriotic Hits / American Songs,45,276.767346938,23/05/2023,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,USRC16707554,2287319637.0,https://www.deezer.com/track/2287319637,https://music.youtube.com/watch?v=EAB3fyCIHpc,
billboard_405.jams,Maniac,Michael Sembello,Rock & Pop Vol. 3,3,252.682448979,20/05/2014,,DEU200800101,61720754.0,https://www.deezer.com/track/61720754,https://music.youtube.com/watch?v=6GCNUeTFSbA,
