jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
uspop2002_138.jams,Black Balloon,Goo Goo Dolls,Dizzy Up The Girl,05,249.0,11/09/1998,5fead827-c96f-4183-a750-e3d302826868,USWB19800785,4290132.0,https://www.deezer.com/track/4290132,https://music.youtube.com/watch?v=dH7pJy-VcTA,
uspop2002_61.jams,Tea-House Moon,Enya,The Memory Of Trees,08,163.0,20/11/1995,5c7b97de-f907-4610-8eec-de75fd26a856,GBAHT0900050,4114321.0,https://www.deezer.com/track/4114321,https://music.youtube.com/watch?v=9L_eLDLCRTk,
uspop2002_16.jams,Stairway To Heaven,Led Zeppelin,The Song Remains The Same Disc Two,02,657.0,22/10/1976,0c84d7b1-b546-4cfa-a2ce-f61e0b6a8956,USRH11800510,549954002.0,https://www.deezer.com/track/549954002,https://music.youtube.com/watch?v=dRnKvXqti6M,
uspop2002_41.jams,One Night,Corrs,In Blue,08,278.0,01/01/2000,2a84ef28-3fdc-4f2e-860b-caf630b7df31,USAT20001871,661638.0,https://www.deezer.com/track/661638,https://music.youtube.com/watch?v=EQXJc5aT31g,
uspop2002_118.jams,Sweet Caroline,Neil Diamond,Hot August Night - Disc 1,07,246.0,07/09/2018,10856a11-bf99-47fd-bffa-3f7ef0dd8f4e,USMC17201006,549303072.0,https://www.deezer.com/track/549303072,https://music.youtube.com/watch?v=8iTu2EvzL5s,
uspop2002_57.jams,Bridge Over Troubled Water,Paul Simon,Concert In The Park Disc 1,10,316.0,12/07/2010,32dbf2af-6399-426c-a99d-82ea53b4cf5f,USSM11002168,6599388.0,https://www.deezer.com/track/6599388,https://music.youtube.com/watch?v=m6_bpME_TpE,
uspop2002_159.jams,Natural Mystic,Bob Marley,Exodus,01,207.273,21/02/2020,c8116695-4458-4c5b-b439-46d75e23659d,USIR27700008,879783722.0,https://www.deezer.com/track/879783722,https://music.youtube.com/watch?v=Bb4jHBIXEKo,
uspop2002_94.jams,I Honestly Love You,Olivia Newton John,Olivia,21,226.0,17/06/2022,fd6415a1-5630-4070-a8b4-88da1b748f43,QZUDB2200135,1786523727.0,https://www.deezer.com/track/1786523727,https://music.youtube.com/watch?v=ropS6VWfPm8,
uspop2002_122.jams,Play Me,Neil Diamond,Hot August Night Disk 2,01,283.0,07/09/2018,4742b8b0-3b85-431c-b014-f3360e8fa875,USMC17201014,549303222.0,https://www.deezer.com/track/549303222,https://music.youtube.com/watch?v=CQqQit0vrzA,
uspop2002_3.jams,Hunger Strike,Temple Of The Dog,Temple Of The Dog,03,246.0,30/09/2016,b37d83f7-e4c2-4a3e-b0f0-5d0dc89ed991,USUM71607186,133112298.0,https://www.deezer.com/track/133112298,https://music.youtube.com/watch?v=c3QX1zMGT3w,
uspop2002_175.jams,Uninvited,Alanis Morissette,MTV Unplugged,12,277.0,,7c81b88a-6885-4379-a85b-f47167d8e9dd,,,,https://music.youtube.com/watch?v=zRN2U-qRCDM,
uspop2002_163.jams,Father Of Mine,Everclear,So Much For The Afterglow,06,231.0,24/02/2017,b46d8c22-0407-4928-97db-8d3d2b9b48f9,USCA29600298,142750406.0,https://www.deezer.com/track/142750406,https://music.youtube.com/watch?v=5v1qJSPEtog,
uspop2002_82.jams,I Wish It Would Rain Down,Phil Collins,But Seriously,06,327.0,20/11/1989,d2c133c4-9bd6-4d22-99d7-df84e7dcba79,USRH11602149,125493152.0,https://www.deezer.com/track/125493152,https://music.youtube.com/watch?v=Sc_mH4HFP0U,
uspop2002_134.jams,Dreaming Of You,Selena,Dreaming Of You,05,314.0,31/03/2015,cf6e944b-08db-416a-8b29-1e3947979403,USEL19500538,97714546.0,https://www.deezer.com/track/97714546,https://music.youtube.com/watch?v=wlfOIksGEqc,
uspop2002_135.jams,I Alone,Live,Throwing Copper,03,231.0,06/11/1995,6c03a935-1781-4793-ba21-aabc59364954,USRR29442178,2521074.0,https://www.deezer.com/track/2521074,https://music.youtube.com/watch?v=SjAgP7GwsGA,
uspop2002_83.jams,In The Air Tonight,Phil Collins,Face Value,01,335.0,02/07/2013,18ee183d-9121-4f14-a16f-b6a985b3b72c,USAT21502120,118425530.0,https://www.deezer.com/track/118425530,https://music.youtube.com/watch?v=-SyJQrpuVwQ,
uspop2002_162.jams,The Rose,Bette Midler,The Rose,12,220.0,25/11/2013,2cfb9d2e-be00-4317-9542-406116f13381,USAT29901582,72394904.0,https://www.deezer.com/track/72394904,https://music.youtube.com/watch?v=yyAeebaU6E8,
uspop2002_174.jams,Total Eclipse Of The Heart,Bonnie Tyler,Faster Than The Speed Of Night,04,421.0,11/04/1983,d17185df-a693-4bdf-8b43-9ab55881d1fb,GBBBN8302012,911445762.0,https://www.deezer.com/track/911445762,https://music.youtube.com/watch?v=fSeFxzeo5Ts,
uspop2002_2.jams,You Re So Vain,Carly Simon,No Secerts,03,258.0,,27089139-92c0-499c-9597-c66c9b11bdfd,,,,https://music.youtube.com/watch?v=cleCtBP0o5Y,
uspop2002_123.jams,With Or Without You,U2,The Joshua Tree,03,296.0,20/11/2007,,GBUM70709792,912486.0,https://www.deezer.com/track/912486,https://music.youtube.com/watch?v=oNvWDP_GkiY,
uspop2002_95.jams,Girls Just Want To Have Fun,Cyndi Lauper,Twelve Deadly Cyns,02,236.0,19/07/1994,52bf2281-f4cf-49b3-b354-f18df940643f,USSM18300144,15177966.0,https://www.deezer.com/track/15177966,https://music.youtube.com/watch?v=gvLMhpzYic0,
uspop2002_158.jams,Last Resort,Papa Roach,Infest,02,199.0,25/01/2019,397082b8-11b8-4f92-8fbe-0aa80575c223,USDW10021712,620289122.0,https://www.deezer.com/track/620289122,https://music.youtube.com/watch?v=j2R6uT7uLFg,
uspop2002_56.jams,The Sound Of Silence,Paul Simon,Concert In The Park Disc 2,12,344.0,12/07/2010,0b26c4f0-a637-4ea9-b899-4c1494f89933,USSM11002190,6599401.0,https://www.deezer.com/track/6599401,https://music.youtube.com/watch?v=m8irsoyJVE8,
uspop2002_119.jams,Shilo,Neil Diamond,Hot August Night - Disc 1,13,215.0,07/09/2018,1a6db6f0-c734-4570-acbf-8958ae4ecb47,USMC17201012,549303152.0,https://www.deezer.com/track/549303152,https://music.youtube.com/watch?v=aPcxoz1bcHY,
uspop2002_40.jams,Santa Bring My Baby Back To Me,Elvis Presley,Elvis Christmas Album,06,113.0,18/05/2017,31e2ed1a-2e8d-4a59-8744-be8c2f52c038,NLHR52143790,2437194875.0,https://www.deezer.com/track/2437194875,https://music.youtube.com/watch?v=wyHsBKr6svE,
uspop2002_17.jams,2 Become 1,Spice Girls,Spice,03,241.0,04/11/1996,09cb3b73-0cb1-4893-99fe-a48a7db829f3,GBAAA9600212,3133740.0,https://www.deezer.com/track/3133740,https://music.youtube.com/watch?v=RFU4YEAHpoo,
uspop2002_60.jams,Runaway,Bon Jovi,Bon Jovi Remastered,01,230.0,09/03/1999,2d6e96af-95ee-4047-92e4-d04ebe9a651b,USPR39402231,74628075.0,https://www.deezer.com/track/74628075,https://music.youtube.com/watch?v=6UMLgItVzsU,
uspop2002_139.jams,Don T Speak,No Doubt,Tragic Kingdom,10,263.0,06/10/1995,7a38635b-d4c8-42ea-8f72-7ce54fd3f2ed,USIR19500279,1758505577.0,https://www.deezer.com/track/1758505577,https://music.youtube.com/watch?v=Q7uiJcxIsK4,
uspop2002_37.jams,Piano Man,Billy Joel,Piano Man,02,338.0,08/04/2022,6e6101cc-4884-4cdd-9b99-9d82c4f67458,USSM17300504,1706637577.0,https://www.deezer.com/track/1706637577,https://music.youtube.com/watch?v=LLbew85exp0,
uspop2002_181.jams,Thank You For The Music,Abba,Live,06,219.0,29/09/2014,99515bdd-b2fd-470e-9cc1-52a220b9a53f,SEUM71400832,84791793.0,https://www.deezer.com/track/84791793,https://music.youtube.com/watch?v=MjKUy_dw0Tk,
uspop2002_21.jams,I Need You,Leann Rimes,I Need You,01,228.0,30/01/2001,980fd1c9-223c-4dad-9ba9-14d42e17002d,USCRB0000707,75779405.0,https://www.deezer.com/track/75779405,https://music.youtube.com/watch?v=6ug0HkWGJog,
uspop2002_178.jams,I Have A Dream,Abba,Live,03,263.0,29/09/2014,fde2cb0e-93de-4591-a4e5-ec1c6ec7de62,SEUM71400826,84791781.0,https://www.deezer.com/track/84791781,https://music.youtube.com/watch?v=vWMDgBD4Kvg,
uspop2002_76.jams,Poems Prayers And Promises,John Denver,Poems Prayers Promises,01,246.0,06/04/1971,04f155ee-fd4d-4502-9ade-8fbfd8b3098a,USRC11100475,82697674.0,https://www.deezer.com/track/82697674,https://music.youtube.com/watch?v=WWTiEgg9R-4,
uspop2002_99.jams,Thank You,Dido,No Angel,06,218.0,14/06/1999,3b81cbcb-14c5-4385-b2fb-19b4a4510ea5,USAR19900870,2654285.0,https://www.deezer.com/track/2654285,https://music.youtube.com/watch?v=Yj8ZufvGfvk,
uspop2002_154.jams,Torn,Natalie Imbruglia,Left Of The Middle,01,244.0,10/11/1997,86f2a597-41e9-4ae7-a505-953d3a1d6547,GBARL9700412,992131.0,https://www.deezer.com/track/992131,https://music.youtube.com/watch?v=rIGAt5yvfmw,
uspop2002_103.jams,Hero,Mariah Carey,Music Box,02,259.0,08/09/2023,69c1fb4c-06f2-454e-90e3-7e59c259d9cb,USQX92304264,2442224925.0,https://www.deezer.com/track/2442224925,https://music.youtube.com/watch?v=lZe8niZY7KA,
uspop2002_115.jams,A Whiter Shade Of Pale,Procol Harum,The Long Goodbye,07,328.0,,57d17884-4645-43b4-bd55-f2b8717e12b5,,,,https://music.youtube.com/watch?v=hxa6GUIkNac,
uspop2002_142.jams,This I Promise You,Nsync,No Strings Attached,06,284.0,21/03/2000,dc1a30d8-dab6-4960-a3ec-a8d85c996f5b,USJI10000047,632495.0,https://www.deezer.com/track/632495,https://music.youtube.com/watch?v=e3vb2EEiriY,
uspop2002_10.jams,Moonlight In Vermont,Frank Sinatra,Come Fly With Me,04,212.0,27/08/1998,d56cfc89-7384-488a-9801-a654dcd92bbc,USCA29800364,3233593.0,https://www.deezer.com/track/3233593,https://music.youtube.com/watch?v=VMDYd-j_Gas,
uspop2002_149.jams,Morning Has Broken,Cat Stevens,Teaser And The Firecat,07,200.0,19/11/2021,,GBUM72104758,1550811202.0,https://www.deezer.com/track/1550811202,https://music.youtube.com/watch?v=qARB7XPfYjo,
uspop2002_47.jams,If I Could Turn Back Time,Cher,Heart Of Stone,01,241.0,15/01/1997,76807e9e-e29c-4286-af41-5b9ca380ceeb,USGF18923901,2307289.0,https://www.deezer.com/track/2307289,https://music.youtube.com/watch?v=BUbjmLrp9dc,
uspop2002_51.jams,Bridge Over Troubled Water,Simon And Garfunkel,Collected Works - Disc 3,01,295.0,,a99c39dd-3bb1-4021-be2e-ecc6c6db8351,,,,https://music.youtube.com/watch?v=nvF5imxSaLI,
uspop2002_108.jams,Smells Like Teen Spirit,Nirvana,Nevermind,01,301.0,26/09/2011,5e189c27-4cfc-4311-bfee-83061f2d4461,USGF19942501,13791930.0,https://www.deezer.com/track/13791930,https://music.youtube.com/watch?v=ljUtuoFt-8c,
uspop2002_92.jams,Sweet Dreams Are Made Of This,Eurythmics,Sweet Dreams Are Made Of This,06,217.0,13/04/2018,41bbb83d-9710-44e2-9d58-f6bb66731d5a,GBARL1800388,475585752.0,https://www.deezer.com/track/475585752,https://music.youtube.com/watch?v=i5_asj1BGFs,
uspop2002_124.jams,Take A Bow,Madonna,Bedtime Stories,11,321.0,14/10/1994,bfa54e2f-40be-4728-9357-f50489d2d29d,USWB19400272,775674.0,https://www.deezer.com/track/775674,https://music.youtube.com/watch?v=XzETtsTBRPw,
uspop2002_5.jams,Killing Me Softly,Fugees,The Score,08,298.0,,4273f522-5f36-4ee6-b218-bf415e20b230,,,,https://music.youtube.com/watch?v=IXl0nMLIUsU,
uspop2002_173.jams,Santeria,Sublime,Sublime,06,183.0,17/08/1998,338c522b-b65b-482f-acec-a073dfe16f21,USGA19649253,2502681.0,https://www.deezer.com/track/2502681,https://music.youtube.com/watch?v=FDdkpmSNo4U,
uspop2002_165.jams,In Too Deep,Genesis,Invisible Touch,04,299.0,01/10/2007,3d93510c-b6ed-4034-89c0-ce6342486648,GBAAA0700782,3145742.0,https://www.deezer.com/track/3145742,https://music.youtube.com/watch?v=f8ag9TIg0d0,
uspop2002_84.jams,Cotton Fields,Creedence Clearwater Revival,Willy And The Poor Boys,03,174.182,06/02/2015,38e52fe9-c943-41e2-90ea-ce9a43dda08d,USFI86900062,1825934847.0,https://www.deezer.com/track/1825934847,https://music.youtube.com/watch?v=44s4txFEK6g,
uspop2002_132.jams,All By Myself,Celine Dion,Falling Into You,06,313.0,11/03/1996,005b944f-5e98-4f16-bbb9-7738dbbfc764,CAC229800162,714269242.0,https://www.deezer.com/track/714269242,https://music.youtube.com/watch?v=0oP7kQGkjnk,
uspop2002_145.jams,Laughter In The Rain,Neil Sedaka,Neil Sedaka - Tuneweaver,09,285.0,04/03/2023,c0e5dce6-e1cb-49fd-bb13-f7918f147096,DESK99391118,2407563345.0,https://www.deezer.com/track/2407563345,https://music.youtube.com/watch?v=P-Nu8QeFJgQ,
uspop2002_112.jams,Iron Man,Black Sabbath,Paranoid,04,358.0,18/09/1980,ede3e670-b8f3-4a38-91b5-560e8b504661,GBAJE7000085,143060458.0,https://www.deezer.com/track/143060458,https://music.youtube.com/watch?v=b3-QqGVt-tM,
uspop2002_104.jams,Isn T She Lovely,Stevie Wonder,Songs In The Key Of Life Disc 2,01,394.0,10/05/2019,8186c4c4-3575-41b6-b9e6-2941d46acf26,USMO17682655,676011672.0,https://www.deezer.com/track/676011672,https://music.youtube.com/watch?v=oE56g61mW44,
uspop2002_153.jams, Babt One More Time,Britney Spears,Baby One More Time,01,211.0,,652e6d59-2e08-440a-ad57-2a5da3fc4607,,,,https://music.youtube.com/watch?v=91Niv2q4gvc,
uspop2002_128.jams,Your Song,Elton John,Live In Australia,13,245.0,04/09/2018,74494e6d-61bf-442b-a45a-b03671595123,GBALX8700013,549582382.0,https://www.deezer.com/track/549582382,https://music.youtube.com/watch?v=pBL1YDgVYi0,
uspop2002_71.jams,What A Girl Wants,Christina Aguilera,Christina Aguilera,02,215.0,22/09/2000,a1ffea16-7eca-4c6c-8582-6b697dbcffe5,USRC19901169,15627387.0,https://www.deezer.com/track/15627387,https://music.youtube.com/watch?v=evKddHejp4w,
uspop2002_190.jams,And I Love Her So,Don Mclean,Favorites And Rarities - Disc 1,02,257.0,,,,,,https://music.youtube.com/watch?v=o90IOnJCALk,
uspop2002_26.jams,One Way Or Another,Blondie,Parallel Lines,02,215.0,30/08/2001,a8d7415e-c129-47d7-ba01-b4d253af8d6d,USCH30100029,3100596.0,https://www.deezer.com/track/3100596,https://music.youtube.com/watch?v=valVixMpzQY,
uspop2002_9.jams,Hash Pipe,Weezer,Weezer Green Album,03,186.0,,7d9776f7-d428-40dc-a425-3c6e3dce4d58,,,,https://music.youtube.com/watch?v=fg_68MBzpzQ,
uspop2002_169.jams,When You Re Gone With Melanie C,Bryan Adams,On A Day Like Today,08,204.24,,49167c64-6e76-457a-ad77-22911d674e6d,,,,https://music.youtube.com/watch?v=Iu8elWPSUwE,
uspop2002_186.jams,Show Me The Meaning Of Being Lonely,Backstreet Boys,Millennium,03,235.0,18/05/1999,7649a880-d165-4e4e-8af1-36fe42a6a449,USJI19910621,13141171.0,https://www.deezer.com/track/13141171,https://music.youtube.com/watch?v=Qgd_TRKSWa8,
uspop2002_30.jams,Zombie,Cranberries,No Need To Argue,04,306.0,08/07/2014,73849bcc-37c4-4328-9940-adc84e6fdcd8,USIR29400443,1157471.0,https://www.deezer.com/track/1157471,https://music.youtube.com/watch?v=3vFVvT7l8gU,
uspop2002_67.jams,A Day WIthout Rain,Enya,A Day Without Rain,01,158.0,11/11/2000,2f9de9a3-02ef-47e2-a54d-e958313f11ea,GBAHT0005370,775104.0,https://www.deezer.com/track/775104,https://music.youtube.com/watch?v=81gfs4sd76E,
uspop2002_88.jams,Everybody Hurts,Rem,Automatic For The People,04,320.0,01/04/2016,0efdc5dc-529b-4d4e-8af0-7a44b542b158,USWB19901548,121921372.0,https://www.deezer.com/track/121921372,https://music.youtube.com/watch?v=tKRznjaIIyw,
uspop2002_66.jams,Only Time,Enya,A Day Without Rain,03,218.0,11/11/2000,0d7d3ea3-662a-4579-ac58-5375b4fd4633,GBAHT0005349,775117.0,https://www.deezer.com/track/775117,https://music.youtube.com/watch?v=YArQ641o8V8,
uspop2002_89.jams,I Won T Back Down,Tom Petty,Full Moon Fever,02,178.0,22/05/2008,759655a9-b77d-475f-a72f-cc5c2d82d291,USMC18925675,2303728.0,https://www.deezer.com/track/2303728,https://music.youtube.com/watch?v=3efKaFVBcMU,
uspop2002_31.jams,God Only Knows,Beach Boys,Pet Sounds,08,171.0,10/06/2016,c1000f4b-07a6-46f8-a951-b9f228901153,USUM71602989,126367621.0,https://www.deezer.com/track/126367621,https://music.youtube.com/watch?v=CWPo5SC3zik,
uspop2002_168.jams,Summer Of 69,Bryan Adams,Reckless,06,216.0,24/11/2014,70ec6f5a-fdad-4822-acd7-1775f2f76362,USAM18490006,88902741.0,https://www.deezer.com/track/88902741,https://music.youtube.com/watch?v=1Ep9c1-Ef5I,
uspop2002_187.jams,No One Else Comes Close,Backstreet Boys,Millennium,11,223.0,18/05/1999,d349f3d1-0762-4d85-89d8-4bb2059778f1,USJI19910629,13141177.0,https://www.deezer.com/track/13141177,https://music.youtube.com/watch?v=-R4sPksI0x8,
uspop2002_27.jams,Smoke On The Water,Deep Purple,Nobody S Perfect Disc 2 2,06,379.019,02/08/1999,d8bcf444-83ed-43d3-be68-17ed3c1e4550,USPR38880091,1582661.0,https://www.deezer.com/track/1582661,https://music.youtube.com/watch?v=Mo8H3vO6bBU,
uspop2002_8.jams,Island In The Sun,Weezer,Weezer Green Album,04,200.0,,e8ec7899-49d9-454e-932a-9434dc669387,,,,https://music.youtube.com/watch?v=beX-9wW5rL0,
uspop2002_191.jams,Mutt,Blink 182,Enema Of The State,10,203.0,14/09/2018,92f90fb0-b362-4ed3-9f4a-e5ac111256c7,USMC19959125,552496602.0,https://www.deezer.com/track/552496602,https://music.youtube.com/watch?v=ndvWjNqZplY,
uspop2002_70.jams,Lump,Presidents Of The United States Of America,Presidents Of The United States Of America,03,134.0,01/01/1995,a038409c-1370-4b84-9687-1546596ae48f,US35G0400023,1978227667.0,https://www.deezer.com/track/1978227667,https://music.youtube.com/watch?v=9BccBuQlNJE,
uspop2002_129.jams,I Guess That S Why They Call It The Blues,Elton John,Too Low For Zero,05,285.0,30/04/2007,b4905fe3-749c-47f4-8236-f365271a5950,GBALX8300088,1171166.0,https://www.deezer.com/track/1171166,https://music.youtube.com/watch?v=XYn1JVBJz8U,
uspop2002_152.jams,Brown Eyed Girl,Van Morrison,Blowin Your Mind Gold Disc,01,187.0,01/09/1967,d636857f-afca-434e-8d2c-56a61bcdd97c,USSM16700357,106451622.0,https://www.deezer.com/track/106451622,https://music.youtube.com/watch?v=yZ-VUnIehi8,
uspop2002_105.jams,Sir Duke,Stevie Wonder,Songs In The Key Of Life Disc 1,05,234.0,10/05/2019,05b6bdda-3219-4756-af17-d0d9cdcdb104,USMO17600526,676011612.0,https://www.deezer.com/track/676011612,https://music.youtube.com/watch?v=EnNgASBdCeo,
uspop2002_113.jams,War Pigs Luke S Wall,Black Sabbath,Paranoid,01,478.0,18/09/1970,6db17e6e-94d8-4794-9364-c761ad667fb1,USWB11304627,1100986282.0,https://www.deezer.com/track/1100986282,https://music.youtube.com/watch?v=f-e8-DUqt0I,
uspop2002_144.jams,Love Will Keep Us Together,Neil Sedaka,Neil Sedaka - Tuneweaver,01,239.0,04/03/2023,aada8853-2219-4975-a074-a39de7594850,DESK99391106,2407563225.0,https://www.deezer.com/track/2407563225,https://music.youtube.com/watch?v=GpBZNh70uhA,
uspop2002_133.jams,It S All Coming Back To Me Now,Celine Dion,Falling Into You,01,457.0,11/03/1996,6b60f533-2f80-41a9-a165-a4d02410f775,CAC229800163,714269192.0,https://www.deezer.com/track/714269192,https://music.youtube.com/watch?v=JsWG2Gry1fw,
uspop2002_85.jams,Proud Mary,Creedence Clearwater Revival,The Concert,08,213.0,26/05/2009,1632ee2b-4f4b-42eb-909f-8279e66dc1ce,USC4R0919633,4126526.0,https://www.deezer.com/track/4126526,https://music.youtube.com/watch?v=E-aHfryLVCQ,
uspop2002_164.jams,Santa Monica,Everclear,Sparkle And Fade,04,191.416,11/05/1995,842645e4-1522-4165-ae0f-562cf4c7ee13,USCA29500185,3131304.0,https://www.deezer.com/track/3131304,https://music.youtube.com/watch?v=hwt9Yq6CVSY,
uspop2002_172.jams,Don T Push,Sublime,40oz To Freedom,05,211.0,24/06/2016,0163ad9b-1e55-455b-8b8d-86a842420c4d,USGA19244448,127246219.0,https://www.deezer.com/track/127246219,https://music.youtube.com/watch?v=C3UEI5H6IXU,
uspop2002_4.jams,I Want To Know What Love Is,Foreigner,Agent Provocateur,03,306.0,29/01/2007,9128e802-502a-433b-8b31-78b3ddc31647,USAT29900662,675818.0,https://www.deezer.com/track/675818,https://music.youtube.com/watch?v=4jA-_g_iSY0,
uspop2002_125.jams,Daniel,Elton John,Here There - Disc II There Live At Madison Square Garden,06,246.0,30/04/2007,,GBAMB0080016,1144288.0,https://www.deezer.com/track/1144288,https://music.youtube.com/watch?v=L4pKHMNqwRc,
uspop2002_93.jams,If You Love Me,Olivia Newton John,Olivia,19,193.0,,db170448-42f3-49cd-a2fd-fd60cfedc7b3,,,,https://music.youtube.com/watch?v=nRBaA6ObtXg,
uspop2002_109.jams,Only Happy When It Rains,Garbage,Garbage,03,236.0,15/08/1995,cabac888-26ae-4cf4-9c5b-7b45a3de47f1,USGF19500403,1194174562.0,https://www.deezer.com/track/1194174562,https://music.youtube.com/watch?v=p1VheMRX_iQ,
uspop2002_50.jams,Falling In Love,Aerosmith,Nine Lives,02,205.0,07/12/2022,d07793f2-4d4c-4997-8815-a0a16aaed8cb,USSM19604341,2058924237.0,https://www.deezer.com/track/2058924237,https://music.youtube.com/watch?v=aLxmov7oGHY,
uspop2002_46.jams,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,03,260.598,09/06/2017,083b9ca5-242d-4f47-906c-04e41c71d141,USRH11700978,366916911.0,https://www.deezer.com/track/366916911,https://music.youtube.com/watch?v=gjdLAsnR_Ws,
uspop2002_148.jams,Karma Police,Radiohead,OK Computer,06,261.442,28/09/2006,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,GBBKS1700112,373746151.0,https://www.deezer.com/track/373746151,https://music.youtube.com/watch?v=4IJI6soiQhI,
uspop2002_11.jams,Hells Bells,Ac Dc,Back In Black,01,312.0,25/07/1980,c7c25302-69ab-4a9d-b967-23cbc6793854,AUAP08000041,92720036.0,https://www.deezer.com/track/92720036,https://music.youtube.com/watch?v=GL56LY6fE0E,
uspop2002_130.jams,My Heart Will Go On,Celine Dion,AU COEUR DU STADE,11,322.0,27/08/1999,72463461-7c68-418b-83ec-a8c70b5f4404,CAC229900038,833461.0,https://www.deezer.com/track/833461,https://music.youtube.com/watch?v=ldQr1banE50,
uspop2002_86.jams,Have You Ever Seen The Rain-,Creedence Clearwater Revival,Pendulum,04,160.0,25/08/2014,b5634bbd-cf5c-4206-8063-f7f5079eaa29,USC4R0817643,86391911.0,https://www.deezer.com/track/86391911,https://music.youtube.com/watch?v=Xwy-3aI435o,
uspop2002_69.jams,Flora S Secret,Enya,A Day Without Rain,06,247.0,11/11/2000,d8d16fb3-d996-4ed4-95bc-f7697d06ef74,GBAHT0005374,775135.0,https://www.deezer.com/track/775135,https://music.youtube.com/watch?v=gObUqHsxc5A,
uspop2002_188.jams,I Want It That Way,Backstreet Boys,Millennium,02,213.0,18/05/1999,87dfa566-21c3-45ed-bc42-1d345b8563fa,USJI19910614,13141170.0,https://www.deezer.com/track/13141170,https://music.youtube.com/watch?v=LwkrXybZ1uo,
uspop2002_167.jams,Heaven,Bryan Adams,So Far So Good,08,243.0,,efb2627f-dd2e-43d5-a2f5-e158bb5de23c,,,,https://music.youtube.com/watch?v=FCaUXcu1YgI,
uspop2002_171.jams,Endless Love,Lionel Richie,Back To Front,07,268.0,18/02/2015,871cde5e-8b9c-4950-898e-33b7bf1bc424,USMO18190008,2177864.0,https://www.deezer.com/track/2177864,https://music.youtube.com/watch?v=u4Vwe1i-b1M,
uspop2002_7.jams,El Scorcho,Weezer,Pinkerton,07,243.0,15/10/1996,08ce615b-c6ce-4d20-b943-4d6d01d19bd5,USGF19600707,2960598.0,https://www.deezer.com/track/2960598,https://music.youtube.com/watch?v=9Asco6xgp_k,
uspop2002_28.jams,Sailing,Rod Stewart,Absolutely Live,15,286.0,19/05/2009,9b2e16ab-7b06-4d7e-b7a8-0f2230e8fcf0,USWB10807353,3605491.0,https://www.deezer.com/track/3605491,https://music.youtube.com/watch?v=sTolGDzE-KA,
uspop2002_126.jams,Candle In The Wind,Elton John,Live In Australia,11,250.0,30/04/2007,90d5e001-4dc2-4464-8241-62ba007e5502,GBAMS9700016,1103313.0,https://www.deezer.com/track/1103313,https://music.youtube.com/watch?v=L57T_4Wmv08,
