jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
jaah_60.jams,In Gloryland,Bunk's Brass Band,Bunk and the New Orleans Revival (1942-1947),27,183.64,25/09/2012,043694ff-e370-43f2-a68b-84a476f96194,GBDAG0300197,60984251.0,https://www.deezer.com/track/60984251,https://music.youtube.com/watch?v=5y_DBwfR0XU,
jaah_76.jams,Concerto for Cootie,Duke Ellington & His Orchestra,Duke Ellington and his Famous Orchestra,6,199.87,08/06/2017,d7fdc017-0028-48c1-a67f-b9f3bf5a28ba,ITN731004674,371224071.0,https://www.deezer.com/track/371224071,https://music.youtube.com/watch?v=chqPqj8CQUM,
jaah_99.jams,Singin' the Blues (Til My Daddy Comes Home),Frankie Trumbauer and His Orchestra,"The Smithsonian Collection of Classic Jazz, Volume 1",21,184.55,,168ea61b-9fdd-4d7f-908a-2970073becd1,,,,https://music.youtube.com/watch?v=tVgMNU46Y6I,
jaah_21.jams,Boplicity,Miles Davis Nonet,Jazz: The Smithsonian Anthology,1,182.71,,75711684-1e71-4c0f-8070-89a82520552e,,,,https://music.youtube.com/watch?v=1viMY-goaqU,
jaah_110.jams,Lost Your Head Blues,Bessie Smith,"Smith, Bessie: Preachin' the Blues (1925-1927)",14,177.2,28/07/2004,0b2f783a-64b7-4577-90de-1bc31353ca73,HKI190246514,16763401.0,https://www.deezer.com/track/16763401,https://music.youtube.com/watch?v=XMwsBIryEYU,
jaah_83.jams,Rockin' Chair,Gene Krupa and His Orchestra,Gene Krupa And His Orchestra Selected Hits Vol. 6,7,182.33,21/03/2011,3b691099-5625-44ae-adb2-2821a6d13301,USA371305348,12354438.0,https://www.deezer.com/track/12354438,https://music.youtube.com/watch?v=s3WWsS-mhWw,
jaah_3.jams,East St. Louis Toodle-Oo,Duke Ellington & His Orchestra,The Jazz Master,44,219.03,13/05/2015,,GB67V1479837,114699870.0,https://www.deezer.com/track/114699870,https://music.youtube.com/watch?v=gZnjJZLsfd0,
jaah_95.jams,September in the Rain,The George Shearing Quintet,The Shearing Sound ~ 1949,9,197.25,18/05/2001,333f84f9-e2c4-4ebd-aec5-b710307c7c2b,QM6P42354953,2319250875.0,https://www.deezer.com/track/2319250875,https://music.youtube.com/watch?v=KXe_dwE9Pzs,
jaah_106.jams,Wrap Your Troubles in Dreams,Sarah Vaughan,The Divine One (Hq remastered),10,153.72,31/03/2022,6af0952a-e2f5-4d28-be98-eb03d6228449,FR59R2254127,1707933177.0,https://www.deezer.com/track/1707933177,https://music.youtube.com/watch?v=7CDD2CCZJyo,
jaah_56.jams,Walkin' Shoes,The Gerry Mulligan Quartet; Chet Baker,The Complete Pacific Jazz and Capitol Recordings of the Original Gerry Mulligan Quartet and Tentette With Chet Baker,14,194.65,,d0296909-0459-4596-86fd-9140dc1dac6a,,,,https://music.youtube.com/watch?v=y6uOcShLPvE,
jaah_17.jams,Breakfast Feud (composite) (feat. Charlie Christian),The Benny Goodman Sextet,"The Encyclopedia of Jazz, Part 2/5: Swing Time - The Heyday of Jazz",5,140.67,,987999ae-9e01-46a5-a915-fccaa0df2e3e,,,,https://music.youtube.com/watch?v=9MXF4_OaKIE,
jaah_40.jams,West End Blues,Louis Armstrong and His Hot Five,"Red Hot, Volume 1",5,201.29,23/09/2008,18912187-b35f-4bce-b248-e30205a45875,NLG620407864,10752916.0,https://www.deezer.com/track/10752916,https://music.youtube.com/watch?v=BTxhgmk_ofk,
jaah_26.jams,Lady Bird,Tadd Dameron Sextet,Fats Navarro Memorial Album,3,173.99,31/07/2015,ce2d8d18-590f-468c-a020-b334ae916caa,USBN28900039,104230166.0,https://www.deezer.com/track/104230166,https://music.youtube.com/watch?v=iWQHoLqB8U8,
jaah_8.jams,Hotter Than That,Louis Armstrong and His Hot Five,"The Hot Fives & Hot Sevens, Volume III",11,181.49,,5478f78d-3cbc-4940-ab18-c605dd67b236,,,,https://music.youtube.com/watch?v=sOVkTml4Nv0,
jaah_67.jams,All Alone,Sarah Vaughan,The Complete Sarah Vaughan On Mercury Vol. 4 - 1963-1967,12,142.53,07/12/2018,a64348d3-60f7-4fde-9a62-492f083c3fe0,USPR36780234,598083272.0,https://www.deezer.com/track/598083272,https://music.youtube.com/watch?v=L8S3QIwj7xA,
jaah_88.jams,King Porter Stomp,Jelly Roll Morton,"Ticklin' The Ivories, Vol. 2",10,176.67,02/12/2007,,GBLGL0017676,443701972.0,https://www.deezer.com/track/443701972,https://music.youtube.com/watch?v=iErk-dDGD0o,
jaah_47.jams,Harlem Congo,Chick Webb and His Orchestra,"Chick Webb and His Orchestra Selected Favorites, Vol. 1",16,195.89,21/03/2011,2fb6b1aa-eb0c-436d-90cf-a678feb338a8,USA371327734,12507743.0,https://www.deezer.com/track/12507743,https://music.youtube.com/watch?v=_U2sBuTBBIo,
jaah_10.jams,Work Song,Cannonball Adderley,"Portraits In Jazz - Live At The Half Note, Ny 5 Feb 1965 (Remastered)",6,309.48,17/02/2017,1510f5f6-fd52-4676-a279-270c40bb4259,DELJ81736680,142604836.0,https://www.deezer.com/track/142604836,https://music.youtube.com/watch?v=VlepuNi40M8,
jaah_51.jams,Daahoud,The Clifford Brown–Max Roach Quintet,Jazz: The Smithsonian Anthology,6,245.47,,38fcd5b0-468a-4314-a662-ee326d657e84,,,,https://music.youtube.com/watch?v=T5YLzdzkiTM,
jaah_101.jams,"My Favorite Things, Part 1 (Single Version)",John Coltrane Quartet,Jazz: The Smithsonian Anthology,10,165.63,,09620053-4631-4c90-8050-326761f0168f,,,,https://music.youtube.com/watch?v=ej6gfL4yF4E,
jaah_92.jams,Blues in the Closet,Stan Getz; J.J. Johnson,Stan Getz And J.J. Johnson At The Opera House (Live / 1957),4,545.27,04/01/2015,e3ca10e3-13a5-4fe5-aa23-7af9db3815dc,USF096200530,540215132.0,https://www.deezer.com/track/540215132,https://music.youtube.com/watch?v=Jj68soDiawI,
jaah_4.jams,Honeysuckle Rose,Benny Goodman and His Orchestra,Various Artists - Charlie Christian - CD1 (MP3 Compilation),10,185.97,14/05/2013,7f1f6f9f-ab4a-4d55-9119-7332e492fc94,DEBL61007281,45060561.0,https://www.deezer.com/track/45060561,https://music.youtube.com/watch?v=fxuxcwEjjpI,
jaah_84.jams,Potato Head Blues,Louis Armstrong and His Hot Five,Woody Allen & Jazz,1,177.33,,b59c52ed-b568-475c-b132-08689a8022bd,,,,https://music.youtube.com/watch?v=Mvv2Fz5qfqA,
jaah_85.jams,Cotton Tail,Duke Ellington & His Orchestra,Woody Allen & Jazz,2,191.6,24/10/2015,,ESA031518402,111141178.0,https://www.deezer.com/track/111141178,https://music.youtube.com/watch?v=Bq5LRQIJx3k,
jaah_93.jams,These Foolish Things,Billie Holiday,"Billie Holiday Quintessence, Vol. 3: 1947-1959",8,217.29,15/09/2017,,FRX191603752,406600472.0,https://www.deezer.com/track/406600472,https://music.youtube.com/watch?v=TsvytEioS2Y,
jaah_5.jams,Four or Five Times,Jimmie Noone's Apex Club Orchestra,Maple Leaf Rag: Modern Jazz Roots,6,194.43,20/01/2017,b85313bd-f051-439b-9d76-a86197dba2c3,USBT21604560,139838113.0,https://www.deezer.com/track/139838113,https://music.youtube.com/watch?v=fxqCBXf_tQI,
jaah_100.jams,Dexter Rides Again,Dexter Gordon,Long Tall Dexter,8,196.73,01/01/2000,2815658d-a6d0-4f37-ac9e-de0f83bba929,GBLGL1024355,513909442.0,https://www.deezer.com/track/513909442,https://music.youtube.com/watch?v=9CFozRxQBhY,
jaah_50.jams,I Gotta Right to Sing the Blues,Louis Armstrong & His Orchestra,Home,8,183.6,27/09/2017,0f863a54-e51e-401d-b8d7-3b3a6879878c,COVM11614435,412172632.0,https://www.deezer.com/track/412172632,https://music.youtube.com/watch?v=OR08OlIGtjg,
jaah_11.jams,Bags' Groove,Thelonious Monk,Original Jazz Sound: Miles Davis and the Modern Jazz Giants - 1954,1,173.27,21/02/2011,,FR67W1003243,9924367.0,https://www.deezer.com/track/9924367,https://music.youtube.com/watch?v=mVxZATpWXz8,
jaah_46.jams,Stompin' at the Savoy,Louis Armstrong; Ella Fitzgerald,Best of Jazz Stars,18,315.83,06/06/2011,08cb5073-4a06-49a0-a6ed-21844b6b7686,FR9V01100093,12204126.0,https://www.deezer.com/track/12204126,https://music.youtube.com/watch?v=GwwHepK6BXw,
jaah_31.jams,Blue 7,Sonny Rollins,Saxophone Colossus,5,674.6,20/09/2001,8b369b80-46f1-4029-97dd-c884d1ba3b09,ZA42A1540628,132744614.0,https://www.deezer.com/track/132744614,https://music.youtube.com/watch?v=PwL-CrFni1c,
jaah_66.jams,West Coast Blues (abridged),Wes Montgomery,Movin': The Complete Verve Recordings,11,336.47,,bc8d8c81-6c4b-4bf1-b60f-457ce9c32813,,,,https://music.youtube.com/watch?v=kg9HWFOFg58,
jaah_70.jams,Maple Leaf Rag,Dick Hyman,Scott Joplin - The Complete Works For Piano,1,149.97,18/08/2023,1c60e1f6-51ad-4d20-a236-afd5a31629de,USSM12211244,2389553195.0,https://www.deezer.com/track/2389553195,https://music.youtube.com/watch?v=81ZJ8DhWNbQ,
jaah_32.jams,Wrappin' It Up,Fletcher Henderson and His Orchestra,20 Essentials of Fletcher Henderson (Mono Version),19,161.53,26/09/2014,50d38f2e-694f-4098-b2b7-4857cab565a5,FRS181405738,86691123.0,https://www.deezer.com/track/86691123,https://music.youtube.com/watch?v=w3Vgu000oPM,
jaah_65.jams,"Oh, Lady Be Good (feat. Jazz at the Philharmonic)",Charlie Parker,The Complete Jazz At The Philharmonic On Verve 1944-1949 (Live),,191.49,,,,,,https://music.youtube.com/watch?v=ePc2M0s0VhI,
jaah_73.jams,Body and Soul,Coleman Hawkins and His Orchestra,Jazzuela. Julio Cortázar y el Jazz,5,182.73,01/01/2001,424e49fc-d042-4290-9d37-a998f365d951,ES6109944405,4347056.0,https://www.deezer.com/track/4347056,https://music.youtube.com/watch?v=LuNrVHCBSjE,
jaah_24.jams,Sweethearts on Parade,Louis Armstrong & His Orchestra,Louis Armstrong: Portrait Of The Artist As A Young Man 1923-1934,8,200.53,31/03/1995,94d94f59-b84c-4aaa-b505-a278bf597c88,USSM19927817,848519.0,https://www.deezer.com/track/848519,https://music.youtube.com/watch?v=s_pM8VZxvZE,
jaah_49.jams,Subconscious Lee,Lennie Tristano,Progression,3,168.4,24/11/2015,,UK7771416644,114648324.0,https://www.deezer.com/track/114648324,https://music.youtube.com/watch?v=DQbfU9yLTzI,
jaah_6.jams,For Dancers Only,Jimmie Lunceford and His Orchestra,Rhythm Is Our Business,10,161.49,01/01/1997,80e75f10-acfa-45e5-9a03-b1f4c480bb77,GBLGL0804462,514790082.0,https://www.deezer.com/track/514790082,https://music.youtube.com/watch?v=73kHt69Z_mw,
jaah_90.jams,Moten Swing,Bennie Moten and his Kansas City Orchestra,"Anthologie des musiques de danse du monde, Volume 1: Europe et Amérique du Nord: The Dance Masters Classics",9,205.88,,c4e6aaa5-6be8-4081-8ab5-b1ed2bef43e7,,,,https://music.youtube.com/watch?v=FAEaNcMUQ74,
jaah_28.jams,Dinah,Fats Waller and His Rhythm,Take It Easy,1,189.63,01/01/2000,d9747359-db30-43f9-82cd-0d9566114658,GBLGL1117305,517537162.0,https://www.deezer.com/track/517537162,https://music.youtube.com/watch?v=6MeAXdcFid4,
jaah_53.jams,Honky Tonk Train Blues,"Meade ""Lux"" Lewis",Boogie Woogie and Blues Piano 1,1,180.39,01/01/2015,ba7e438b-2aac-407a-9be3-c5ae4e192985,ZA42A1515117,108582462.0,https://www.deezer.com/track/108582462,https://music.youtube.com/watch?v=FTKJtTaysrA,
jaah_12.jams,Doggin' Around,Count Basie & His Orchestra,The Best Of Basie Vol 2,4,180.51,18/08/2014,0bcb42b9-19c1-40b7-aa0e-e894a43fddff,GBAYE9300809,107535876.0,https://www.deezer.com/track/107535876,https://music.youtube.com/watch?v=2P55vr_mmmA,
jaah_45.jams,Crazeology (take 4),Charlie Parker,"The Complete Savoy And Dial Studio Recordings 1944-1948, Vol. 6 (Hd Remastered Edition, Doxy Collection)",,179.96,,,,,,https://music.youtube.com/watch?v=zrNktRavc38,
jaah_44.jams,Riverboat Shuffle,Frankie Trumbauer and His Orchestra,All Time Jazz: Bix Beiderbecke,1,190.8,16/05/2014,3188e9f2-e495-40d3-8c9b-18b066fe8285,DEA541300511,428067512.0,https://www.deezer.com/track/428067512,https://music.youtube.com/watch?v=mCVmXZ5zDIU,
jaah_13.jams,Weather Bird,Louis Armstrong; Earl Hines,Jazzin' Again With Armstrong (Mono Version),3,165.67,08/09/2014,6442b92c-6e15-4418-af89-8d94875e53ee,FRS181256997,75232473.0,https://www.deezer.com/track/75232473,https://music.youtube.com/watch?v=BNJJV2iPeXs,
jaah_102.jams,Lester Leaps In,Count Basie and the Kansas City 7,"The Encyclopedia of Jazz, Part 2/5: Swing Time - The Heyday of Jazz",12,195.37,,cd741bee-a176-4cec-b5b0-5363dfd3bf7d,,,,https://music.youtube.com/watch?v=M0gtGlTcksg,
jaah_29.jams,Dippermouth Blues,King Oliver's Creole Jazz Band,20th Century Icons - Louis Armstrong,34,148.93,02/03/2021,f6df8986-2dd6-4f73-85b1-bb4ac4500a99,AUXN22134930,1274804302.0,https://www.deezer.com/track/1274804302,https://music.youtube.com/watch?v=f2NNnepDLkc,
jaah_7.jams,Haig & Haig,Clark Terry-Bob Brookmeyer Quintet,Jazz: The Smithsonian Anthology,5,271.61,,3a312349-bfa1-4e8d-bef3-3e151cb7b967,,,,https://music.youtube.com/watch?v=TWXFOBsoP6E,
jaah_91.jams,Diminuendo in Blue and Crescendo in Blue,Duke Ellington & His Orchestra,Greatest Hits Live! (The Library of Congress Recordings),13,360.31,16/04/2021,194dd5e5-6f14-4e83-86ac-30490607f9aa,USMU10820898,1255268932.0,https://www.deezer.com/track/1255268932,https://music.youtube.com/watch?v=LlPmKJJtQKs,
jaah_87.jams,Organ Grinder's Swing,Jimmie Lunceford and His Orchestra,The Arranger's Touch,14,160.67,10/03/2013,3b1cb9a6-3292-481a-ab4b-ca3bc4b30dc8,GBEEJ0401180,65256609.0,https://www.deezer.com/track/65256609,https://music.youtube.com/watch?v=Oba-JjzXNg0,
jaah_68.jams,Black Bottom Stomp,Jelly Roll Morton's Red Hot Peppers,Saga Jazz: Originator of Jazz,1,196.11,30/05/2011,67a88bd6-864f-4ff7-9579-9d649887deb1,FRZ022680060,13048338.0,https://www.deezer.com/track/13048338,https://music.youtube.com/watch?v=3mH-Fwk-7oY,
jaah_48.jams,Indiana,Bud Powell,BD Music & Louis Joos Present Bud Powell,1,166.15,25/03/2004,b8f8e275-7a3a-423b-8831-970081403985,FR8X00400141,104431740.0,https://www.deezer.com/track/104431740,https://music.youtube.com/watch?v=QOIIVglRnAI,
jaah_72.jams,The Man I Love,Coleman Hawkins Quartet,"All Time Jazz: Tea for Two, Vol. 2",2,309.43,12/01/2018,b4b93389-d0fd-4706-968f-990fe7eb9d49,DEA541303981,513891252.0,https://www.deezer.com/track/513891252,https://music.youtube.com/watch?v=npNrqFhXzc4,
jaah_64.jams,Dead Man Blues,Jelly Roll Morton's Red Hot Peppers,"Birth Of The Hot - The Classic Chicago ""Red Hot Peppers"" Sessions 1926-27",5,193.87,28/08/1995,833da770-08be-4ab4-9131-89ff1afb78b2,USBB19501014,1044947.0,https://www.deezer.com/track/1044947,https://music.youtube.com/watch?v=lqgqK3DYLa8,
jaah_33.jams,You'd Be So Nice to Come Home To,Ella Fitzgerald,Ella At Juan-Les-Pins,7,170.91,14/10/2002,35d5bae1-145e-469f-b830-d8ada4f3572c,DEPZ69536205,116410110.0,https://www.deezer.com/track/116410110,https://music.youtube.com/watch?v=cUxA0P4Z_Y8,
jaah_38.jams,Mean to Me,Billie Holiday; Teddy Wilson and His Orchestra,Teddy Wilson and his Orchestra - He Ain't Got Rhythm - Vol. 2 (MP3 Compilation),6,190.88,14/05/2013,39da49b0-9a7a-4e98-b1f9-d49315ea02d9,DEBL61007500,44939761.0,https://www.deezer.com/track/44939761,https://music.youtube.com/watch?v=P1UxPGGu5uw,
jaah_80.jams,Embraceable You,Charlie Parker Quintet,The Complete Dial & Savoy Recordings 1945 - 1948 (1945 - 1948 - 109 Tracks),49,227.96,01/01/2014,6e8c9071-6cf0-4592-b13f-693cae9b6669,DEBL61497265,77929233.0,https://www.deezer.com/track/77929233,https://music.youtube.com/watch?v=Ah2r9Jzo82Y,
jaah_96.jams,The Stampede,Fletcher Henderson and His Orchestra,The Golden Years: Hits And Classics 1923-37,16,196.41,09/06/2023,ff174f8a-6f69-49c1-b5fe-a9b2517ac94a,GBSUW0710757,2365511575.0,https://www.deezer.com/track/2365511575,https://music.youtube.com/watch?v=X4LllP8Mqag,
jaah_0.jams,Evidence,Thelonious Monk,BD Music Presents Thelonious Monk,10,154.73,25/06/2004,,FR8X00400170,103585900.0,https://www.deezer.com/track/103585900,https://music.youtube.com/watch?v=NOZ8BxGZriU,
jaah_79.jams,Maple Leaf Rag,Anthony Braxton; Muhal Richard Abrams,Jazz: The Smithsonian Anthology,1,220.51,,90521ab0-9419-45bc-9576-18a5332aa409,,,,https://music.youtube.com/watch?v=eJ3aAWYg0wc,
jaah_43.jams,One by One,Art Blakey & The Jazz Messengers,Ugetsu,1,383.17,,3bdc8595-62e3-480f-8096-eb862cd6ba95,,,,https://music.youtube.com/watch?v=9i6GggeAxP4,
jaah_34.jams,Cotton Tail,Ella Fitzgerald; Duke Ellington Orchestra,"Ella Fitzgerald Sings The Duke Ellington Song Book, Hd Remastered (Remastered Version) (Doxy Collection)",12,220.92,23/09/2018,96cd1df4-1a44-4996-98a5-8449796b2598,FR96X1832310,566519722.0,https://www.deezer.com/track/566519722,https://music.youtube.com/watch?v=4cuyjRPgXnw,
jaah_63.jams,Bikini,Dexter Gordon Quartet,"The Encyclopedia of Jazz, Part 4/5: Bebop Story – A Musical Revolution That Radically Changed the Road of Jazz",5,218.56,,798807d6-4376-45f3-9a79-0c12f06c7d30,,,,https://music.youtube.com/watch?v=0UgiEa47Ql0,
jaah_109.jams,Dinah,Red Nichols & His Five Pennies,Red Nichols & His Five Pennies Vol 2,3,195.44,02/08/2011,2b060927-ff63-42dc-889e-6be7b7ce9234,USESK0615860,13327830.0,https://www.deezer.com/track/13327830,https://music.youtube.com/watch?v=65TxFLzN0Gg,
jaah_22.jams,Blue Horizon,Sidney Bechet’s Blue Note Jazzmen,Blue Horizon,,268.56,,,,,,https://music.youtube.com/watch?v=67wmIBIuRx0,
jaah_59.jams,Misterioso,Thelonious Monk Quartet,Wizard of the Vibes,11,204.55,,0df771ad-05fa-436c-a501-260aac533589,,,,https://music.youtube.com/watch?v=3oHjXTZO33g,
jaah_18.jams,Big Butter and Egg Man From the West,Louis Armstrong and His Hot Seven,"The OKeh, Columbia & RCA Victor Recordings - 1925-1933",5,180.8,,5aef87c6-9bc0-44de-ab7d-781f447f8ce3,,,,https://music.youtube.com/watch?v=cQUGuAIUD9A,
jaah_19.jams,Night in Tunisia,Bud Powell Trio,The Best Of Blue Note,3,256.47,11/03/2014,8c07ec75-3f5f-4398-b8b7-3ac6da68c4f4,USBN29800302,76020261.0,https://www.deezer.com/track/76020261,https://music.youtube.com/watch?v=YDQkJLkJv0g,
jaah_23.jams,Pent-Up House,Sonny Rollins,Four Classic Albums (Sonny Rollins Plus 4 / Sonny Rollins Volume 1 / Sonny Rollins Volume 2 / Saxophone Colossus) (Digitally Remas,5,534.09,01/12/2008,2723facd-9233-4286-809b-62df780ca474,USA560879223,3618612.0,https://www.deezer.com/track/3618612,https://music.youtube.com/watch?v=v_gF-y_-3iw,
jaah_74.jams,Livery Stable Blues,Original Dixieland Jazz Band,Presenting The Original Dixieland Jazz Band,1,190.64,24/12/1916,b50d0f09-c2e1-4962-ac1a-9484ab6f58ce,DEZZ52170916,1593356451.0,https://www.deezer.com/track/1593356451,https://music.youtube.com/watch?v=RGj8ynHY9jI,
jaah_62.jams,A Handful of Riffs,Eddie Lang; Lonnie Johnson,The History of New Orleans Rhythm & Blues Vol. 1: When the Saints Go Marching In,4,187.85,24/03/2014,d8fe08a8-b51e-4588-9547-9731134883f7,USV351327364,67390120.0,https://www.deezer.com/track/67390120,https://music.youtube.com/watch?v=2BjdPrOHbEo,
jaah_42.jams,One O'Clock Jump,Count Basie and His Orchestra,100 Hits of Dancing with the Stars,27,185.49,01/06/2010,d18793a7-60ba-4749-8472-dad3be13d4d1,USA561007760,62401961.0,https://www.deezer.com/track/62401961,https://music.youtube.com/watch?v=WjSQwH5qtH0,
jaah_54.jams,I Can't Get Started,Dizzy Gillespie Sextet,Jazz Music,25,186.16,02/07/2021,7db7d7cf-c52c-4f27-8c1f-fa55ea98d11d,USWWW0137538,1417970962.0,https://www.deezer.com/track/1417970962,https://music.youtube.com/watch?v=1nd9SxwjLig,
jaah_104.jams,Ko-Ko,Duke Ellington and His Famous Orchestra,"Jazz - The Essential Collection, Vol. 7",15,163.27,03/07/2020,6ba85710-54f5-4b1a-a63b-f64c3ca919f1,DEC822090715,999319462.0,https://www.deezer.com/track/999319462,https://music.youtube.com/watch?v=WY5nScVCLg8,
jaah_1.jams,Parker's Mood,Charlie Parker All-Stars,Charlie Parker - 100 Hot Hits,86,185.0,01/06/2014,ff62502c-59c1-4f81-adfb-323e532935ab,AUXN22086203,1112276382.0,https://www.deezer.com/track/1112276382,https://music.youtube.com/watch?v=lqASfVqextQ,
jaah_81.jams,The Golden Bullet,Count Basie Octet,Blues By Basie,8,150.04,28/02/1987,f63da1a2-4f9d-44a4-9bfa-14bde9da3f06,USSM10102086,863647.0,https://www.deezer.com/track/863647,https://music.youtube.com/watch?v=h1sQqJf7X-E,
jaah_112.jams,Blues for Alice,Charlie Parker,Swedish Schnapps,5,169.06,20/01/2006,,ZA42A1706732,371854591.0,https://www.deezer.com/track/371854591,https://music.youtube.com/watch?v=G7USMqAH8qk,
jaah_39.jams,The New East St. Louis Toodle-Oo,Duke Ellington & His Orchestra,All The Hits And More 1927-54,19,180.47,07/04/2023,94d360f9-9669-47c1-8b5e-2ac28ea56485,GBSUW2253403,2201878387.0,https://www.deezer.com/track/2201878387,https://music.youtube.com/watch?v=gZnjJZLsfd0,
