jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
casd_24.jams,Waiting On A Friend,The Rolling Stones,Tattoo You (2009 Re-Mastered),11,266.797,17/08/2009,41fbb4bc-9a89-4f65-9e55-19cf6298fb8b,GBUM70909484,4125602.0,https://www.deezer.com/track/4125602,https://music.youtube.com/watch?v=KUZ77IZxTME,,
casd_43.jams,Foggy Mountain Breakdown,Flatt & Scruggs,The Foggy Mountain Boys - 50 Classic Tracks,50,164.6,01/01/2020,,UKU6H1989356,1006662092.0,https://www.deezer.com/track/1006662092,https://music.youtube.com/watch?v=ZeBKgxqfvN0,,
casd_25.jams,Maybe Tomorrow,Badfinger,The Lost Broadcasts,3,186.0,15/04/2022,791d4370-0cdf-490b-b2d2-7c2af3b0f887,GBLLT2216202,1692640007.0,https://www.deezer.com/track/1692640007,https://music.youtube.com/watch?v=csATs2arha0,,
casd_39.jams,Don't Ask Me Why,Billy Joel,50 Years of the Piano Man,17,179.2,08/04/2022,73ebe9dd-301a-4688-af3c-789ddc53f9a5,USSM18000289,1706637737.0,https://www.deezer.com/track/1706637737,https://music.youtube.com/watch?v=9hK6lwIyuSI,,
casd_26.jams,"Tonight, Tonight, Tonight",Genesis,Invisible Touch,2,533.60004,01/10/2007,915371d3-153a-4916-a808-f274860892f4,GBAAA0700781,3145740.0,https://www.deezer.com/track/3145740,https://music.youtube.com/watch?v=muAeTQLxzsc,,
casd_49.jams,Baby Don't Go,Sonny & Cher,Greatest Hits,13,191.2,26/01/2018,9426fc9d-1742-4fc5-a795-0015d96ef26a,ITDD81800218,2191792017.0,https://www.deezer.com/track/2191792017,https://music.youtube.com/watch?v=0yu1Dnqq_9s,,
casd_36.jams,All This Time,Sting,The Soul Cages,2,291.6,01/11/2011,f2b65338-8f65-4ccf-a2a1-6559d7b06752,USAM19100286,18221389.0,https://www.deezer.com/track/18221389,https://music.youtube.com/watch?v=LGpoKmqrLtw,,
casd_12.jams,Hot Child In The City,Nick Gilder,Hot Child In The City,1,189.6,25/12/2007,,USCH39100017,3323194.0,https://www.deezer.com/track/3323194,https://music.youtube.com/watch?v=fgeFJ-zhCWo,,
casd_35.jams,Bird Dog,The Everly Brothers,Love Me Forever,2,133.0,25/06/2015,,DELJ81597723,103172132.0,https://www.deezer.com/track/103172132,https://music.youtube.com/watch?v=ESSlYHp8wPA,,
casd_31.jams,The Look Of Love,Isaac Hayes,...To Be Continued,3,674.0,17/02/2017,80de91b2-299e-43ce-8441-230d7eadf2df,USC4R1605502,142343529.0,https://www.deezer.com/track/142343529,https://music.youtube.com/watch?v=-9aqK0nCPPk,,
casd_14.jams,Do You Love Me,The Contours,The Very Best of the Contours,1,174.2,29/03/2011,e6cb9aab-a9c2-4ead-9503-42282a4952a2,USXTN1047114,544525982.0,https://www.deezer.com/track/544525982,https://music.youtube.com/watch?v=uRsoWlYMO-4,,
casd_27.jams,Will You Love Me Tomorrow,The Shirelles,西洋老式情歌05,5,158.40001,01/02/1990,,FRX452042184,1006880312.0,https://www.deezer.com/track/1006880312,https://music.youtube.com/watch?v=cENNxOOdytM,,
casd_6.jams,Nowhere To Run,Martha & The Vandellas,Dance Party,4,180.8,17/03/2009,8766adbb-b6d8-441a-84fe-6d3c8ba03c51,USMO10200170,4229710.0,https://www.deezer.com/track/4229710,https://music.youtube.com/watch?v=8n3ZiFHluMs,,
casd_11.jams,Super Freak (Part I),Rick James,Dead or Alive: Dance Hits of the 80’s,11,222.40001,,1c35969a-abe4-4544-b009-add420005b3e,,,,https://music.youtube.com/watch?v=wnKc4zi0MLA,,
casd_44.jams,Sunshine Of Your Love,Cream,BBC Sessions,23,245.40001,01/04/2003,790e4226-0793-46ea-8668-d96a36e6e243,GBAKW0300077,2173194.0,https://www.deezer.com/track/2173194,https://music.youtube.com/watch?v=f3y8jf01UY8,,
casd_45.jams,Teach Your Children,"Crosby, Stills & Nash",So Far,4,174.0,19/08/1986,8b92b9b1-521b-4e13-a410-d6b05569b417,USAT20901709,3828179.0,https://www.deezer.com/track/3828179,https://music.youtube.com/watch?v=r72QF7JOQvw,,
casd_21.jams,Gloria,Laura Branigan,80 Hits of the 80s,66,228.6,30/08/2019,fea1ae51-f79a-48ac-8a3b-44a764819cf7,USAT21205870,740624782.0,https://www.deezer.com/track/740624782,https://music.youtube.com/watch?v=fxf2y8Tl9Ts,,
casd_40.jams,The Long Run,Eagles,The Complete Greatest Hits (2013 Remaster),10,222.2,26/04/2013,c5ad1c92-05e3-4ded-8dc7-6e35ed435549,USEE11300334,68116173.0,https://www.deezer.com/track/68116173,https://music.youtube.com/watch?v=QyUW98ROjbk,,
casd_8.jams,Already Gone,Eagles,The Complete Greatest Hits (2013 Remaster),7,256.0,26/04/2013,d9ddddb6-49aa-4f9e-80a0-58d5bc1c9ace,USEE11300324,68116153.0,https://www.deezer.com/track/68116153,https://music.youtube.com/watch?v=yJD8ABf5jbY,,
casd_30.jams,Miss You,The Rolling Stones,Some Girls,1,290.0,21/11/2011,a4cfa060-a5e3-47a2-baf8-d52aeb975cf7,GBCJN7800001,14458111.0,https://www.deezer.com/track/14458111,https://music.youtube.com/watch?v=PKVXSo9ROpg,,
casd_46.jams,All Through The Night,Cyndi Lauper,Românticas Anos 80,49,275.0,15/02/2019,c8c2e6ec-8f50-47ea-8702-dabe06fb0eba,USSM18300652,631385992.0,https://www.deezer.com/track/631385992,https://music.youtube.com/watch?v=uH9oRCraBnM,,
casd_2.jams,I Can't Stand The Rain,Ann Peebles,I Can't Stand the Rain,1,156.0,12/02/2016,e312d592-66c9-484f-a075-941624e838b0,US2HK0913801,136371188.0,https://www.deezer.com/track/136371188,https://music.youtube.com/watch?v=BmpIGKlOm44,,
casd_16.jams,Do I Do,Stevie Wonder,At The Close Of A Century,3,570.0,08/08/2018,c6e89a23-0a2c-43da-8f72-7532b1637e49,USMO18200566,538693832.0,https://www.deezer.com/track/538693832,https://music.youtube.com/watch?v=QGNR-gv0sRI,,
casd_18.jams,I Really Don't Want To Know,Elvis Presley,Walk a Mile in My Shoes: The Essential '70s Masters,6,165.40001,10/10/1995,43a6f56d-ed84-4f01-a8b5-8d17b8143537,USRC17001867,1045030.0,https://www.deezer.com/track/1045030,https://music.youtube.com/watch?v=yguQLGVl7Ms,,
casd_20.jams,Wheels,The String-A-Longs,Wheels,6,116.6,01/06/2023,4eb0d915-2111-462e-96fc-80819c017e65,DEU472300970,2355120075.0,https://www.deezer.com/track/2355120075,https://music.youtube.com/watch?v=rnFn0jmuFuo,,
casd_32.jams,Smoking Gun,The Robert Cray Band,4 Nights of 40 Years Live (Deluxe Edition),3,251.40001,28/08/2015,dbe879ad-103a-4c3c-902e-60374bcb91c8,NLB931501715,1587115302.0,https://www.deezer.com/track/1587115302,https://music.youtube.com/watch?v=UXjMN_yMhk8,,
casd_29.jams,Shock The Monkey,Peter Gabriel,Hit,2,243.0,18/05/2018,8254dbc8-2f99-4cdb-8b7b-5407d6de0698,GBCPB0100165,540511742.0,https://www.deezer.com/track/540511742,https://music.youtube.com/watch?v=4Z9ZHcyCpxM,,
casd_0.jams,Wichita Lineman,Glen Campbell,Reunion: The Songs Of Jimmy Webb,2,187.8,09/10/2001,b62c1ef9-8d2c-413b-88ed-83b54c10ac3d,USCN10100759,3167207.0,https://www.deezer.com/track/3167207,https://music.youtube.com/watch?v=Q8P_xTBpAcY,,
casd_28.jams,I Want A New Drug,Huey Lewis,1984 Best of by uDiscover,30,286.0,01/07/2023,338eb331-c08a-422c-b45c-b4fdcad774e9,USCH39900066,2340431835.0,https://www.deezer.com/track/2340431835,https://music.youtube.com/watch?v=_nlMn9A-6LA,,
casd_1.jams,Two Hearts,Phil Collins,The Singles,2,204.8,14/10/2016,3fb0dabb-c57d-4541-94fb-d777e79a09d2,USRH11603369,134036390.0,https://www.deezer.com/track/134036390,https://music.youtube.com/watch?v=MufNaRa1cg4,,
casd_38.jams,I've Got A Tiger By The Tail,Buck Owens,Buck Owens Selected Hits,11,129.40001,12/06/2006,,USFB20623959,1900485.0,https://www.deezer.com/track/1900485,https://music.youtube.com/watch?v=RqrfZfrmCk0,,
casd_23.jams,For Ol' Times Sake,Elvis Presley,Walk a Mile in My Shoes: The Essential '70s Masters,5,219.2,10/10/1995,64f2446c-8ee4-4798-bf3a-6da3b9938263,USRC17300228,1045097.0,https://www.deezer.com/track/1045097,https://music.youtube.com/watch?v=cBdUUWgbpps,,
casd_34.jams,Behind Closed Doors,Charlie Rich,Greatest Country Hits,2,186.0,22/02/2019,,FR10S1947843,631402932.0,https://www.deezer.com/track/631402932,https://music.youtube.com/watch?v=3xV6f9mHt4A,,
casd_48.jams,Too Weak To Fight,Clarence Carter,The Girl From Soweto,4,137.8,01/06/2006,d69bd535-de6b-4878-9d46-25ac35fd947e,GBHFE0519845,11853547.0,https://www.deezer.com/track/11853547,https://music.youtube.com/watch?v=0nlDM8r_sok,,
casd_3.jams,Hair,The Cowsills,The Cowsills In Concert,1,213.0,17/06/2016,efa922bc-6b50-4a10-8159-2d61b4e99304,USUM71604977,126870569.0,https://www.deezer.com/track/126870569,https://music.youtube.com/watch?v=rWgKkFf3MLo,,
casd_22.jams,Chicago,Graham Nash,Reflections,16,251.40001,30/01/2009,050e74a7-9d8d-483c-af05-02ca44754385,USAT20800974,2759058.0,https://www.deezer.com/track/2759058,https://music.youtube.com/watch?v=5BtxOubtOwc,,
casd_4.jams,Where The Streets Have No Name,Pet Shop Boys,SMASH – The Singles 1985 – 2020 (2023 Remaster),15,265.4,16/06/2023,,GBAYE2100048,2210634507.0,https://www.deezer.com/track/2210634507,https://music.youtube.com/watch?v=DZawzGN00pw,,
casd_41.jams,A Trick Of The Night,Bananarama,True Confessions (Collector's Edition),3,276.6,01/01/1986,3155bb4e-f87e-4039-8a5d-feece669df64,GBAAP0000061,420143292.0,https://www.deezer.com/track/420143292,https://music.youtube.com/watch?v=zoa66Xb3qCE,,
casd_15.jams,Lookin' For Love,Johnny Lee,Country Faith,12,218.8,04/08/1989,,USWB19903242,2420030245.0,https://www.deezer.com/track/2420030245,https://music.youtube.com/watch?v=gWO80u0bUuI,,
casd_7.jams,"Baby, Baby Don't Cry",The Miracles,The Ultimate Collection: Smokey Robinson & The Miracles,15,239.0,07/09/2018,06b679d8-0b1d-4923-8a1f-f99a2dc193f9,USMO16872037,549296672.0,https://www.deezer.com/track/549296672,https://music.youtube.com/watch?v=hFm4D0pDEDk,,
